,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,State Holiday,Datetime
14129,63 F,61 F,94 %,NNW,6 mph,0 mph,29.9 in,0,2017-10-20 03:00:00
14130,61 F,59 F,94 %,NNW,6 mph,0 mph,29.9 in,0,2017-10-20 03:30:00
14131,63 F,61 F,94 %,NNE,7 mph,0 mph,29.9 in,0,2017-10-20 04:00:00
14132,63 F,61 F,94 %,NE,8 mph,0 mph,29.9 in,0,2017-10-20 04:23:00
14133,63 F,61 F,94 %,NE,7 mph,0 mph,29.9 in,0,2017-10-20 04:30:00
14134,61 F,61 F,100 %,VAR,1 mph,0 mph,29.9 in,0,2017-10-20 05:00:00
14135,61 F,61 F,100 %,NW,1 mph,0 mph,29.9 in,0,2017-10-20 05:30:00
14136,61 F,61 F,100 %,VAR,2 mph,0 mph,29.9 in,0,2017-10-20 05:36:00
14137,61 F,61 F,100 %,ENE,3 mph,0 mph,29.9 in,0,2017-10-20 05:39:00
14138,61 F,59 F,94 %,N,3 mph,0 mph,29.9 in,0,2017-10-20 06:00:00
14139,61 F,61 F,100 %,NNW,6 mph,0 mph,29.9 in,0,2017-10-20 06:17:00
14140,61 F,61 F,100 %,NW,6 mph,0 mph,29.9 in,0,2017-10-20 06:30:00
14141,61 F,61 F,100 %,NNW,5 mph,0 mph,29.9 in,0,2017-10-20 07:00:00
14142,61 F,61 F,100 %,NW,3 mph,0 mph,29.9 in,0,2017-10-20 07:30:00
14143,61 F,61 F,100 %,NW,6 mph,0 mph,29.9 in,0,2017-10-20 08:00:00
14144,61 F,59 F,94 %,NNW,8 mph,0 mph,30.0 in,0,2017-10-20 08:30:00
14145,61 F,59 F,94 %,VAR,7 mph,0 mph,30.0 in,0,2017-10-20 09:00:00
14146,61 F,59 F,94 %,NNW,8 mph,0 mph,30.0 in,0,2017-10-20 09:30:00
14147,64 F,61 F,88 %,NW,10 mph,0 mph,30.0 in,0,2017-10-20 10:00:00
14148,64 F,61 F,88 %,NNW,7 mph,0 mph,30.0 in,0,2017-10-20 10:30:00
14149,66 F,61 F,83 %,NNW,7 mph,0 mph,30.0 in,0,2017-10-20 11:00:00
14150,66 F,61 F,83 %,NNW,8 mph,0 mph,30.0 in,0,2017-10-20 11:30:00
14151,68 F,61 F,78 %,N,5 mph,0 mph,30.0 in,0,2017-10-20 12:00:00
14152,68 F,61 F,78 %,NE,7 mph,0 mph,30.0 in,0,2017-10-20 12:00:00
14153,70 F,61 F,73 %,NE,6 mph,0 mph,30.1 in,0,2017-10-20 13:00:00
14154,70 F,63 F,78 %,E,7 mph,0 mph,30.1 in,0,2017-10-20 13:00:00
14155,68 F,59 F,73 %,ESE,5 mph,0 mph,30.0 in,0,2017-10-20 14:00:00
14156,70 F,61 F,73 %,SSE,3 mph,0 mph,30.0 in,0,2017-10-20 14:00:00
14157,70 F,61 F,73 %,VAR,2 mph,0 mph,30.0 in,0,2017-10-20 15:00:00
14158,70 F,61 F,73 %,SE,3 mph,0 mph,30.0 in,0,2017-10-20 15:00:00
14159,72 F,61 F,69 %,E,3 mph,0 mph,30.0 in,0,2017-10-20 16:00:00
14160,72 F,61 F,69 %,E,6 mph,0 mph,30.0 in,0,2017-10-20 16:00:00
14161,72 F,61 F,69 %,S,5 mph,0 mph,30.0 in,0,2017-10-20 17:00:00
14162,72 F,63 F,73 %,SE,5 mph,0 mph,30.0 in,0,2017-10-20 17:00:00
14163,72 F,63 F,73 %,SE,5 mph,0 mph,30.0 in,0,2017-10-20 18:00:00
14164,70 F,61 F,73 %,SE,3 mph,0 mph,30.0 in,0,2017-10-20 18:00:00
14165,70 F,61 F,73 %,VAR,2 mph,0 mph,30.1 in,0,2017-10-20 19:00:00
14166,70 F,63 F,78 %,VAR,1 mph,0 mph,30.1 in,0,2017-10-20 19:00:00
14167,70 F,63 F,78 %,VAR,2 mph,0 mph,30.1 in,0,2017-10-20 20:00:00
14168,68 F,63 F,83 %,WNW,3 mph,0 mph,30.1 in,0,2017-10-20 20:00:00
14169,68 F,63 F,83 %,WNW,5 mph,0 mph,30.1 in,0,2017-10-20 21:00:00
14170,68 F,63 F,83 %,ESE,1 mph,0 mph,30.1 in,0,2017-10-20 21:00:00
14171,66 F,63 F,88 %,VAR,2 mph,0 mph,30.1 in,0,2017-10-20 22:00:00
14172,64 F,63 F,94 %,NNW,3 mph,0 mph,30.1 in,0,2017-10-20 22:00:00
14173,64 F,63 F,94 %,N,5 mph,0 mph,30.1 in,0,2017-10-20 23:00:00
14174,64 F,61 F,88 %,VAR,1 mph,0 mph,30.1 in,0,2017-10-20 23:00:00
14175,64 F,61 F,88 %,VAR,1 mph,0 mph,30.1 in,0,2017-10-21 00:00:00
14176,63 F,61 F,94 %,NW,3 mph,0 mph,30.1 in,0,2017-10-21 00:00:00
14177,63 F,59 F,88 %,NW,5 mph,0 mph,30.1 in,0,2017-10-21 01:00:00
14178,63 F,59 F,88 %,NW,6 mph,0 mph,30.1 in,0,2017-10-21 01:30:00
14179,63 F,59 F,88 %,NW,7 mph,0 mph,30.1 in,0,2017-10-21 02:00:00
14180,61 F,59 F,94 %,NW,7 mph,0 mph,30.1 in,0,2017-10-21 02:30:00
14181,61 F,59 F,94 %,NNW,6 mph,0 mph,30.1 in,0,2017-10-21 03:00:00
14182,61 F,59 F,94 %,NW,7 mph,0 mph,30.1 in,0,2017-10-21 03:30:00
14183,61 F,59 F,94 %,NW,8 mph,0 mph,30.1 in,0,2017-10-21 04:00:00
14184,61 F,59 F,94 %,NW,7 mph,0 mph,30.1 in,0,2017-10-21 04:30:00
14185,61 F,59 F,94 %,NW,9 mph,0 mph,30.1 in,0,2017-10-21 05:00:00
14186,61 F,57 F,88 %,NW,8 mph,0 mph,30.1 in,0,2017-10-21 05:30:00
14187,61 F,57 F,88 %,NW,6 mph,0 mph,30.1 in,0,2017-10-21 06:00:00
14188,61 F,57 F,88 %,NW,7 mph,0 mph,30.1 in,0,2017-10-21 06:30:00
14189,59 F,57 F,94 %,NNW,3 mph,0 mph,30.1 in,0,2017-10-21 07:00:00
14190,59 F,55 F,88 %,NW,7 mph,0 mph,30.1 in,0,2017-10-21 07:30:00
14191,59 F,55 F,88 %,NW,6 mph,0 mph,30.1 in,0,2017-10-21 08:00:00
14192,59 F,55 F,88 %,NW,7 mph,0 mph,30.1 in,0,2017-10-21 08:30:00
14193,59 F,55 F,88 %,NW,6 mph,0 mph,30.1 in,0,2017-10-21 09:00:00
14194,63 F,57 F,82 %,NW,6 mph,0 mph,30.1 in,0,2017-10-21 09:30:00
14195,64 F,57 F,77 %,WNW,5 mph,0 mph,30.1 in,0,2017-10-21 10:00:00
14196,66 F,59 F,78 %,W,5 mph,0 mph,30.1 in,0,2017-10-21 10:30:00
14197,70 F,61 F,73 %,WSW,10 mph,0 mph,30.1 in,0,2017-10-21 11:00:00
14198,70 F,61 F,73 %,SW,12 mph,0 mph,30.1 in,0,2017-10-21 11:30:00
14199,70 F,61 F,73 %,SW,9 mph,0 mph,30.1 in,0,2017-10-21 12:00:00
14200,72 F,63 F,73 %,SSW,12 mph,0 mph,30.1 in,0,2017-10-21 12:00:00
14201,72 F,61 F,69 %,SW,12 mph,0 mph,30.1 in,0,2017-10-21 13:00:00
14202,72 F,61 F,69 %,SSW,10 mph,0 mph,30.1 in,0,2017-10-21 13:00:00
14203,72 F,61 F,69 %,SW,9 mph,0 mph,30.1 in,0,2017-10-21 14:00:00
14204,72 F,61 F,69 %,SSW,8 mph,0 mph,30.1 in,0,2017-10-21 14:00:00
14205,73 F,61 F,65 %,SSW,9 mph,0 mph,30.1 in,0,2017-10-21 15:00:00
14206,73 F,61 F,65 %,SSW,9 mph,0 mph,30.1 in,0,2017-10-21 15:00:00
14207,73 F,63 F,69 %,SW,12 mph,0 mph,30.1 in,0,2017-10-21 16:00:00
14208,73 F,63 F,69 %,SW,12 mph,0 mph,30.1 in,0,2017-10-21 16:00:00
14209,73 F,63 F,69 %,SW,13 mph,0 mph,30.1 in,0,2017-10-21 17:00:00
14210,73 F,63 F,69 %,SW,12 mph,0 mph,30.1 in,0,2017-10-21 17:00:00
14211,72 F,63 F,73 %,SW,12 mph,0 mph,30.1 in,0,2017-10-21 18:00:00
14212,72 F,64 F,78 %,SW,8 mph,0 mph,30.1 in,0,2017-10-21 18:00:00
14213,70 F,64 F,83 %,SW,9 mph,0 mph,30.1 in,0,2017-10-21 19:00:00
14214,70 F,64 F,83 %,WSW,10 mph,0 mph,30.1 in,0,2017-10-21 19:00:00
14215,70 F,64 F,83 %,WSW,10 mph,0 mph,30.1 in,0,2017-10-21 20:00:00
14216,70 F,64 F,83 %,WSW,8 mph,0 mph,30.1 in,0,2017-10-21 20:00:00
14217,70 F,64 F,83 %,WSW,8 mph,0 mph,30.1 in,0,2017-10-21 21:00:00
14218,68 F,64 F,88 %,W,7 mph,0 mph,30.1 in,0,2017-10-21 21:00:00
14219,68 F,61 F,78 %,N,6 mph,0 mph,30.1 in,0,2017-10-21 22:00:00
14220,66 F,61 F,83 %,NW,3 mph,0 mph,30.1 in,0,2017-10-21 22:00:00
14221,66 F,61 F,83 %,NNW,8 mph,0 mph,30.1 in,0,2017-10-21 23:00:00
14222,68 F,61 F,78 %,N,6 mph,0 mph,30.2 in,0,2017-10-21 23:00:00
14223,68 F,61 F,78 %,NNW,5 mph,0 mph,30.2 in,0,2017-10-22 00:00:00
14224,68 F,61 F,78 %,CALM,0 mph,0 mph,30.2 in,0,2017-10-22 00:00:00
14225,68 F,61 F,78 %,WNW,5 mph,0 mph,30.2 in,0,2017-10-22 01:00:00
14226,68 F,63 F,83 %,ESE,6 mph,0 mph,30.2 in,0,2017-10-22 01:30:00
14227,68 F,63 F,83 %,ESE,15 mph,0 mph,30.2 in,0,2017-10-22 02:00:00
14228,68 F,63 F,83 %,ESE,10 mph,0 mph,30.2 in,0,2017-10-22 02:30:00
14229,68 F,61 F,78 %,E,6 mph,0 mph,30.2 in,0,2017-10-22 03:00:00
14230,68 F,63 F,83 %,NNE,6 mph,0 mph,30.2 in,0,2017-10-22 03:30:00
14231,66 F,61 F,83 %,NNE,8 mph,0 mph,30.2 in,0,2017-10-22 04:00:00
14232,66 F,54 F,64 %,N,7 mph,0 mph,30.2 in,0,2017-10-22 04:30:00
14233,64 F,52 F,64 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-22 05:00:00
14234,63 F,48 F,59 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-22 05:30:00
14235,63 F,48 F,59 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-22 06:00:00
14236,63 F,46 F,55 %,NNW,10 mph,0 mph,30.2 in,0,2017-10-22 06:30:00
14237,61 F,46 F,59 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-22 07:00:00
14238,61 F,45 F,55 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-22 07:30:00
14239,61 F,45 F,55 %,NNW,13 mph,29 mph,30.2 in,0,2017-10-22 08:00:00
14240,61 F,45 F,55 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-22 08:30:00
14241,59 F,45 F,59 %,NNW,13 mph,24 mph,30.2 in,0,2017-10-22 09:00:00
14242,61 F,45 F,55 %,NNW,10 mph,22 mph,30.2 in,0,2017-10-22 09:30:00
14243,61 F,46 F,59 %,NNW,13 mph,24 mph,30.3 in,0,2017-10-22 10:00:00
14244,61 F,46 F,59 %,NNW,10 mph,0 mph,30.3 in,0,2017-10-22 10:30:00
14245,63 F,46 F,55 %,NW,10 mph,22 mph,30.3 in,0,2017-10-22 11:00:00
14246,64 F,46 F,52 %,NNW,9 mph,0 mph,30.3 in,0,2017-10-22 11:30:00
14247,64 F,48 F,56 %,NNW,9 mph,0 mph,30.3 in,0,2017-10-22 12:00:00
14248,66 F,46 F,49 %,VAR,7 mph,0 mph,30.3 in,0,2017-10-22 12:00:00
14249,68 F,48 F,49 %,NW,1 mph,0 mph,30.2 in,0,2017-10-22 13:00:00
14250,68 F,46 F,46 %,S,5 mph,0 mph,30.2 in,0,2017-10-22 13:00:00
14251,68 F,48 F,49 %,SE,7 mph,0 mph,30.2 in,0,2017-10-22 14:00:00
14252,70 F,46 F,43 %,SW,15 mph,0 mph,30.2 in,0,2017-10-22 14:00:00
14253,70 F,48 F,46 %,SW,18 mph,0 mph,30.2 in,0,2017-10-22 15:00:00
14254,70 F,48 F,46 %,SW,16 mph,0 mph,30.2 in,0,2017-10-22 15:00:00
14255,70 F,46 F,43 %,SW,17 mph,0 mph,30.2 in,0,2017-10-22 16:00:00
14256,70 F,48 F,46 %,WSW,13 mph,0 mph,30.2 in,0,2017-10-22 16:00:00
14257,70 F,48 F,46 %,SW,13 mph,0 mph,30.2 in,0,2017-10-22 17:00:00
14258,70 F,48 F,46 %,SW,10 mph,0 mph,30.2 in,0,2017-10-22 17:00:00
14259,68 F,48 F,49 %,WSW,12 mph,0 mph,30.2 in,0,2017-10-22 18:00:00
14260,66 F,50 F,56 %,WSW,9 mph,0 mph,30.2 in,0,2017-10-22 18:00:00
14261,66 F,50 F,56 %,WSW,7 mph,0 mph,30.2 in,0,2017-10-22 19:00:00
14262,66 F,50 F,56 %,W,6 mph,0 mph,30.2 in,0,2017-10-22 19:00:00
14263,64 F,50 F,59 %,W,6 mph,0 mph,30.2 in,0,2017-10-22 20:00:00
14264,64 F,50 F,59 %,NW,5 mph,0 mph,30.2 in,0,2017-10-22 20:00:00
14265,63 F,50 F,63 %,NW,6 mph,17 mph,30.2 in,0,2017-10-22 21:00:00
14266,63 F,48 F,59 %,NW,7 mph,0 mph,30.2 in,0,2017-10-22 21:00:00
14267,63 F,48 F,59 %,VAR,8 mph,0 mph,30.2 in,0,2017-10-22 22:00:00
14268,64 F,46 F,52 %,NW,9 mph,0 mph,30.2 in,0,2017-10-22 22:00:00
14269,63 F,46 F,55 %,NW,8 mph,0 mph,30.2 in,0,2017-10-22 23:00:00
14270,63 F,46 F,55 %,NW,8 mph,0 mph,30.2 in,0,2017-10-22 23:00:00
14271,61 F,46 F,59 %,WNW,7 mph,0 mph,30.2 in,0,2017-10-23 00:00:00
14272,61 F,46 F,59 %,NW,9 mph,0 mph,30.2 in,0,2017-10-23 00:00:00
14273,61 F,46 F,59 %,NW,8 mph,0 mph,30.3 in,0,2017-10-23 01:00:00
14274,59 F,46 F,63 %,NNW,8 mph,0 mph,30.3 in,0,2017-10-23 01:30:00
14275,59 F,46 F,63 %,NNW,10 mph,0 mph,30.3 in,0,2017-10-23 02:00:00
14276,59 F,46 F,63 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-23 02:30:00
14277,59 F,46 F,63 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-23 03:00:00
14278,57 F,48 F,72 %,N,10 mph,0 mph,30.2 in,0,2017-10-23 03:30:00
14279,57 F,46 F,67 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-23 04:00:00
14280,57 F,46 F,67 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-23 04:30:00
14281,55 F,46 F,72 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-23 05:00:00
14282,57 F,46 F,67 %,NNW,14 mph,0 mph,30.2 in,0,2017-10-23 05:30:00
14283,55 F,46 F,72 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-23 06:00:00
14284,57 F,46 F,67 %,NNW,14 mph,0 mph,30.2 in,0,2017-10-23 06:30:00
14285,55 F,46 F,72 %,NNW,14 mph,0 mph,30.2 in,0,2017-10-23 07:00:00
14286,55 F,46 F,72 %,NNW,15 mph,0 mph,30.2 in,0,2017-10-23 07:30:00
14287,55 F,46 F,72 %,NNW,15 mph,0 mph,30.2 in,0,2017-10-23 08:00:00
14288,55 F,46 F,72 %,NNW,15 mph,0 mph,30.2 in,0,2017-10-23 08:30:00
14289,55 F,46 F,72 %,NNW,14 mph,0 mph,30.2 in,0,2017-10-23 09:00:00
14290,57 F,46 F,67 %,NNW,14 mph,25 mph,30.3 in,0,2017-10-23 09:30:00
14291,57 F,46 F,67 %,NNW,15 mph,28 mph,30.3 in,0,2017-10-23 10:00:00
14292,59 F,46 F,63 %,NNW,14 mph,0 mph,30.3 in,0,2017-10-23 10:30:00
14293,59 F,46 F,63 %,NNW,10 mph,0 mph,30.3 in,0,2017-10-23 11:00:00
14294,63 F,48 F,59 %,NNW,9 mph,0 mph,30.3 in,0,2017-10-23 11:30:00
14295,63 F,48 F,59 %,NNW,9 mph,0 mph,30.3 in,0,2017-10-23 12:00:00
14296,64 F,50 F,59 %,NW,5 mph,0 mph,30.3 in,0,2017-10-23 12:00:00
14297,66 F,50 F,56 %,W,3 mph,0 mph,30.3 in,0,2017-10-23 13:00:00
14298,68 F,54 F,60 %,SW,6 mph,0 mph,30.2 in,0,2017-10-23 13:00:00
14299,68 F,55 F,64 %,SSW,8 mph,20 mph,30.2 in,0,2017-10-23 14:00:00
14300,68 F,54 F,60 %,WSW,14 mph,0 mph,30.2 in,0,2017-10-23 14:00:00
14301,70 F,54 F,56 %,SW,12 mph,0 mph,30.2 in,0,2017-10-23 15:00:00
14302,68 F,55 F,64 %,SW,14 mph,0 mph,30.2 in,0,2017-10-23 15:00:00
14303,68 F,55 F,64 %,SSW,14 mph,0 mph,30.2 in,0,2017-10-23 16:00:00
14304,68 F,54 F,60 %,SSW,14 mph,0 mph,30.2 in,0,2017-10-23 16:00:00
14305,68 F,54 F,60 %,SW,14 mph,0 mph,30.2 in,0,2017-10-23 17:00:00
14306,68 F,54 F,60 %,SW,12 mph,0 mph,30.2 in,0,2017-10-23 17:00:00
14307,68 F,54 F,60 %,SW,9 mph,0 mph,30.2 in,0,2017-10-23 18:00:00
14308,68 F,52 F,56 %,SSW,7 mph,0 mph,30.2 in,0,2017-10-23 18:00:00
14309,66 F,54 F,64 %,SW,7 mph,0 mph,30.2 in,0,2017-10-23 19:00:00
14310,66 F,54 F,64 %,SSW,5 mph,0 mph,30.2 in,0,2017-10-23 19:00:00
14311,64 F,54 F,68 %,SW,7 mph,0 mph,30.2 in,0,2017-10-23 20:00:00
14312,63 F,52 F,68 %,SW,7 mph,0 mph,30.2 in,0,2017-10-23 20:00:00
14313,63 F,52 F,68 %,WNW,3 mph,0 mph,30.2 in,0,2017-10-23 21:00:00
14314,63 F,52 F,68 %,NNW,5 mph,0 mph,30.2 in,0,2017-10-23 21:00:00
14315,63 F,52 F,68 %,NNW,6 mph,0 mph,30.2 in,0,2017-10-23 22:00:00
14316,63 F,50 F,63 %,NW,8 mph,0 mph,30.2 in,0,2017-10-23 22:00:00
14317,61 F,50 F,68 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-23 23:00:00
14318,61 F,50 F,68 %,NW,6 mph,0 mph,30.2 in,0,2017-10-23 23:00:00
14319,61 F,50 F,68 %,NW,7 mph,0 mph,30.2 in,0,2017-10-24 00:00:00
14320,59 F,50 F,72 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-24 00:00:00
14321,59 F,50 F,72 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-24 01:00:00
14322,59 F,50 F,72 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-24 01:30:00
14323,59 F,50 F,72 %,NNW,10 mph,0 mph,30.2 in,0,2017-10-24 02:00:00
14324,57 F,48 F,72 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-24 02:30:00
14325,57 F,48 F,72 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-24 03:00:00
14326,57 F,48 F,72 %,NNW,10 mph,0 mph,30.2 in,0,2017-10-24 03:30:00
14327,57 F,48 F,72 %,NNW,10 mph,0 mph,30.2 in,0,2017-10-24 04:00:00
14328,57 F,48 F,72 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-24 04:30:00
14329,55 F,48 F,77 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-24 05:00:00
14330,55 F,48 F,77 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-24 05:30:00
14331,55 F,48 F,77 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-24 06:00:00
14332,55 F,48 F,77 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-24 06:30:00
14333,55 F,48 F,77 %,NNW,10 mph,0 mph,30.2 in,0,2017-10-24 07:00:00
14334,55 F,48 F,77 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-24 07:30:00
14335,55 F,48 F,77 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-24 08:00:00
14336,55 F,48 F,77 %,NW,10 mph,0 mph,30.2 in,0,2017-10-24 08:30:00
14337,55 F,48 F,77 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-24 09:00:00
14338,57 F,48 F,72 %,NW,9 mph,0 mph,30.2 in,0,2017-10-24 09:30:00
14339,59 F,50 F,72 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-24 10:00:00
14340,63 F,50 F,63 %,NW,7 mph,0 mph,30.2 in,0,2017-10-24 10:30:00
14341,63 F,50 F,63 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-24 11:00:00
14342,66 F,50 F,56 %,NW,8 mph,0 mph,30.2 in,0,2017-10-24 11:30:00
14343,68 F,48 F,49 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-24 12:00:00
14344,70 F,48 F,46 %,NW,6 mph,0 mph,30.2 in,0,2017-10-24 12:00:00
14345,70 F,48 F,46 %,W,2 mph,0 mph,30.2 in,0,2017-10-24 13:00:00
14346,70 F,52 F,53 %,SSW,8 mph,0 mph,30.2 in,0,2017-10-24 13:00:00
14347,70 F,54 F,56 %,SW,9 mph,0 mph,30.2 in,0,2017-10-24 14:00:00
14348,70 F,55 F,60 %,SSW,9 mph,0 mph,30.2 in,0,2017-10-24 14:00:00
14349,70 F,57 F,64 %,SSW,10 mph,0 mph,30.2 in,0,2017-10-24 15:00:00
14350,72 F,55 F,57 %,SSW,9 mph,0 mph,30.2 in,0,2017-10-24 15:00:00
14351,72 F,50 F,46 %,SW,8 mph,0 mph,30.2 in,0,2017-10-24 16:00:00
14352,70 F,52 F,53 %,SSW,8 mph,0 mph,30.2 in,0,2017-10-24 16:00:00
14353,70 F,50 F,49 %,SSW,9 mph,0 mph,30.2 in,0,2017-10-24 17:00:00
14354,70 F,52 F,53 %,SSW,8 mph,0 mph,30.2 in,0,2017-10-24 17:00:00
14355,70 F,52 F,53 %,SSW,6 mph,0 mph,30.2 in,0,2017-10-24 18:00:00
14356,70 F,50 F,49 %,SW,6 mph,0 mph,30.2 in,0,2017-10-24 18:00:00
14357,68 F,52 F,56 %,SW,7 mph,0 mph,30.2 in,0,2017-10-24 19:00:00
14358,68 F,52 F,56 %,SW,5 mph,0 mph,30.2 in,0,2017-10-24 19:00:00
14359,66 F,52 F,60 %,SW,6 mph,0 mph,30.2 in,0,2017-10-24 20:00:00
14360,66 F,50 F,56 %,W,5 mph,0 mph,30.2 in,0,2017-10-24 20:00:00
14361,64 F,52 F,64 %,NW,6 mph,0 mph,30.2 in,0,2017-10-24 21:00:00
14362,63 F,52 F,68 %,WNW,5 mph,0 mph,30.2 in,0,2017-10-24 21:00:00
14363,63 F,52 F,68 %,NW,6 mph,0 mph,30.2 in,0,2017-10-24 22:00:00
14364,61 F,52 F,72 %,NW,6 mph,0 mph,30.2 in,0,2017-10-24 22:00:00
14365,63 F,52 F,68 %,NW,6 mph,0 mph,30.2 in,0,2017-10-24 23:00:00
14366,63 F,52 F,68 %,NW,8 mph,0 mph,30.2 in,0,2017-10-24 23:00:00
14367,63 F,52 F,68 %,WNW,6 mph,0 mph,30.2 in,0,2017-10-25 00:00:00
14368,63 F,50 F,63 %,WNW,7 mph,0 mph,30.2 in,0,2017-10-25 00:00:00
14369,61 F,52 F,72 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-25 01:00:00
14370,61 F,52 F,72 %,NW,7 mph,0 mph,30.2 in,0,2017-10-25 01:30:00
14371,61 F,52 F,72 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-25 02:00:00
14372,61 F,50 F,68 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-25 02:30:00
14373,61 F,52 F,72 %,NNW,6 mph,0 mph,30.2 in,0,2017-10-25 03:00:00
14374,59 F,50 F,72 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-25 03:30:00
14375,59 F,50 F,72 %,NNW,10 mph,0 mph,30.2 in,0,2017-10-25 04:00:00
14376,59 F,50 F,72 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-25 04:30:00
14377,59 F,50 F,72 %,NW,10 mph,0 mph,30.2 in,0,2017-10-25 05:00:00
14378,59 F,50 F,72 %,NW,12 mph,0 mph,30.2 in,0,2017-10-25 05:30:00
14379,59 F,50 F,72 %,NW,12 mph,0 mph,30.2 in,0,2017-10-25 06:00:00
14380,57 F,50 F,77 %,NW,12 mph,0 mph,30.2 in,0,2017-10-25 06:30:00
14381,57 F,50 F,77 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-25 07:00:00
14382,57 F,50 F,77 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-25 07:30:00
14383,57 F,50 F,77 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-25 08:00:00
14384,55 F,50 F,82 %,NW,10 mph,22 mph,30.2 in,0,2017-10-25 08:30:00
14385,57 F,50 F,77 %,NNW,10 mph,0 mph,30.2 in,0,2017-10-25 09:00:00
14386,59 F,52 F,77 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-25 09:30:00
14387,61 F,52 F,72 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-25 10:00:00
14388,64 F,54 F,68 %,NNW,8 mph,0 mph,30.3 in,0,2017-10-25 10:30:00
14389,66 F,54 F,64 %,NNW,7 mph,0 mph,30.3 in,0,2017-10-25 11:00:00
14390,68 F,55 F,64 %,N,5 mph,0 mph,30.3 in,0,2017-10-25 11:30:00
14391,70 F,55 F,60 %,NE,5 mph,0 mph,30.3 in,0,2017-10-25 12:00:00
14392,72 F,57 F,60 %,ENE,7 mph,0 mph,30.3 in,0,2017-10-25 12:00:00
14393,72 F,61 F,69 %,E,6 mph,0 mph,30.3 in,0,2017-10-25 13:00:00
14394,72 F,61 F,69 %,E,6 mph,0 mph,30.3 in,0,2017-10-25 13:00:00
14395,72 F,61 F,69 %,E,8 mph,0 mph,30.2 in,0,2017-10-25 14:00:00
14396,72 F,63 F,73 %,E,7 mph,0 mph,30.2 in,0,2017-10-25 14:00:00
14397,72 F,63 F,73 %,ESE,6 mph,0 mph,30.2 in,0,2017-10-25 15:00:00
14398,72 F,63 F,73 %,ESE,7 mph,0 mph,30.2 in,0,2017-10-25 15:00:00
14399,72 F,63 F,73 %,ESE,6 mph,0 mph,30.2 in,0,2017-10-25 16:00:00
14400,72 F,63 F,73 %,ESE,6 mph,0 mph,30.2 in,0,2017-10-25 16:00:00
14401,72 F,63 F,73 %,SE,5 mph,0 mph,30.2 in,0,2017-10-25 17:00:00
14402,72 F,63 F,73 %,S,5 mph,0 mph,30.2 in,0,2017-10-25 17:00:00
14403,72 F,63 F,73 %,S,5 mph,0 mph,30.2 in,0,2017-10-25 18:00:00
14404,70 F,63 F,78 %,SSW,6 mph,0 mph,30.2 in,0,2017-10-25 18:00:00
14405,70 F,63 F,78 %,SW,3 mph,0 mph,30.2 in,0,2017-10-25 19:00:00
14406,68 F,63 F,83 %,SW,5 mph,0 mph,30.2 in,0,2017-10-25 19:00:00
14407,68 F,63 F,83 %,WSW,3 mph,0 mph,30.3 in,0,2017-10-25 20:00:00
14408,68 F,63 F,83 %,W,2 mph,0 mph,30.3 in,0,2017-10-25 20:00:00
14409,66 F,63 F,88 %,NW,3 mph,0 mph,30.3 in,0,2017-10-25 21:00:00
14410,64 F,61 F,88 %,NW,3 mph,0 mph,30.3 in,0,2017-10-25 21:00:00
