,Datetime,Id,District Name,Weekday,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude,Datetime.1
5563,2017-03-29 21:00:00,2017S002531    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.169936,41.399124,2017-03-29 21:00:00
4462,2017-03-29 22:00:00,2017S002530    ,Sants-Montjuïc,Wednesday,Night,2,0,2,1,2.169137,41.374098,2017-03-29 22:00:00
7064,2017-03-30 06:00:00,2017S002533    ,Sants-Montjuïc,Thursday,Morning,0,0,0,2,2.168941,41.369663,2017-03-30 06:00:00
1391,2017-03-30 09:00:00,2017S002534    ,Sant Martí,Thursday,Morning,1,0,1,2,2.189299,41.401576,2017-03-30 09:00:00
1268,2017-03-30 10:00:00,2017S002539    ,Sant Martí,Thursday,Morning,1,0,1,1,2.186855,41.408523,2017-03-30 10:00:00
5077,2017-03-30 11:00:00,2017S002540    ,Sant Martí,Thursday,Morning,2,0,2,2,2.177719,41.410323,2017-03-30 11:00:00
4504,2017-03-30 12:00:00,2017S002543    ,Sants-Montjuïc,Thursday,Morning,1,0,1,2,2.14372,41.379631,2017-03-30 12:00:00
273,2017-03-30 13:00:00,2017S002544    ,Eixample,Thursday,Morning,1,0,1,2,2.1482810000000003,41.37967800000001,2017-03-30 13:00:00
1939,2017-03-30 14:00:00,2017S002546    ,Sants-Montjuïc,Thursday,Afternoon,1,0,1,2,2.136301,41.3649,2017-03-30 14:00:00
657,2017-03-30 15:00:00,2017S002552    ,Sants-Montjuïc,Thursday,Afternoon,1,0,1,4,2.171625,41.366096,2017-03-30 15:00:00
2971,2017-03-30 16:00:00,2017S002553    ,Eixample,Thursday,Afternoon,1,0,1,2,2.169387,41.398749,2017-03-30 16:00:00
3765,2017-03-30 17:00:00,2017S002556    ,Sant Andreu,Thursday,Afternoon,0,0,0,1,2.18851,41.439448,2017-03-30 17:00:00
7920,2017-03-30 18:00:00,2017S002557    ,Ciutat Vella,Thursday,Afternoon,1,0,1,2,2.179477,41.377111,2017-03-30 18:00:00
1233,2017-03-30 19:00:00,2017S002565    ,Sant Andreu,Thursday,Afternoon,1,0,1,2,2.1846080000000003,41.430172,2017-03-30 19:00:00
2446,2017-03-30 20:00:00,2017S002563    ,Nou Barris,Thursday,Afternoon,2,0,2,2,2.18174,41.439262,2017-03-30 20:00:00
10085,2017-03-30 21:00:00,2017S002562    ,Gràcia,Thursday,Afternoon,1,0,1,2,2.152386,41.408724,2017-03-30 21:00:00
8314,2017-03-30 22:00:00,2017S002564    ,Eixample,Thursday,Night,1,0,1,2,2.17332,41.405333,2017-03-30 22:00:00
8994,2017-03-31 07:00:00,2017S002567    ,Sant Andreu,Friday,Morning,0,0,0,2,2.180552,41.420826,2017-03-31 07:00:00
1098,2017-03-31 08:00:00,2017S002606    ,Horta-Guinardó,Friday,Morning,1,0,1,1,2.154692,41.428075,2017-03-31 08:00:00
5224,2017-03-31 09:00:00,2017S002571    ,Sant Martí,Friday,Morning,1,0,1,2,2.221373,41.409658,2017-03-31 09:00:00
3383,2017-03-31 10:00:00,2017S002570    ,Sarrià-Sant Gervasi,Friday,Morning,1,0,1,2,2.150067,41.395525,2017-03-31 10:00:00
772,2017-03-31 11:00:00,2017S002575    ,Sants-Montjuïc,Friday,Morning,1,0,1,2,2.138052,41.375249,2017-03-31 11:00:00
778,2017-03-31 12:00:00,2017S002576    ,Les Corts,Friday,Morning,1,0,1,2,2.13086,41.384175,2017-03-31 12:00:00
2191,2017-03-31 13:00:00,2017S002579    ,Gràcia,Friday,Morning,1,0,1,2,2.146825,41.413611,2017-03-31 13:00:00
9634,2017-03-31 14:00:00,2017S002581    ,Eixample,Friday,Afternoon,1,0,1,2,2.18351,41.400877,2017-03-31 14:00:00
6019,2017-03-31 15:00:00,2017S002583    ,Sarrià-Sant Gervasi,Friday,Afternoon,1,0,1,2,2.132853,41.397779,2017-03-31 15:00:00
867,2017-03-31 16:00:00,2017S002592    ,Sarrià-Sant Gervasi,Friday,Afternoon,2,0,2,2,2.152197,41.394927,2017-03-31 16:00:00
2760,2017-03-31 17:00:00,2017S002591    ,Ciutat Vella,Friday,Afternoon,1,0,1,2,2.1779740000000003,41.384675,2017-03-31 17:00:00
3489,2017-03-31 19:00:00,2017S002595    ,Sarrià-Sant Gervasi,Friday,Afternoon,0,1,1,2,2.136231,41.401256,2017-03-31 19:00:00
2128,2017-03-31 20:00:00,2017S002594    ,Sarrià-Sant Gervasi,Friday,Afternoon,1,0,1,2,2.131868,41.395974,2017-03-31 20:00:00
490,2017-03-31 21:00:00,2017S002598    ,Eixample,Friday,Afternoon,1,0,1,2,2.164073,41.398413,2017-03-31 21:00:00
9317,2017-03-31 22:00:00,2017S002599    ,Eixample,Friday,Night,3,0,3,2,2.154035,41.37874,2017-03-31 22:00:00
4969,2017-03-31 23:00:00,2017S002601    ,Nou Barris,Friday,Night,1,0,1,2,2.175896,41.444959,2017-03-31 23:00:00
5987,2017-04-01 00:00:00,2017S003000    ,Sarrià-Sant Gervasi,Saturday,Night,1,0,1,2,2.145062,41.401516,2017-04-01 00:00:00
1307,2017-04-01 01:00:00,2017S003002    ,Sant Martí,Saturday,Night,1,1,2,1,2.219333,41.411774,2017-04-01 01:00:00
8865,2017-04-01 03:00:00,2017S003001    ,Horta-Guinardó,Saturday,Night,0,0,0,1,2.156882,41.422877,2017-04-01 03:00:00
6160,2017-04-01 04:00:00,2017S003068    ,Gràcia,Saturday,Night,0,0,0,4,2.157657,41.397602,2017-04-01 04:00:00
1851,2017-04-01 09:00:00,2017S003006    ,Sants-Montjuïc,Saturday,Morning,1,0,1,2,2.2018,41.392004,2017-04-01 09:00:00
1470,2017-04-01 11:00:00,2017S003007    ,Ciutat Vella,Saturday,Morning,1,0,1,2,2.184576,41.38975900000001,2017-04-01 11:00:00
2209,2017-04-01 12:00:00,2017S003023    ,Gràcia,Saturday,Morning,1,0,1,2,2.1442900000000003,41.428936,2017-04-01 12:00:00
916,2017-04-01 14:00:00,2017S003010    ,Sarrià-Sant Gervasi,Saturday,Afternoon,2,0,2,2,2.110056,41.406134,2017-04-01 14:00:00
353,2017-04-01 15:00:00,2017S003012    ,Eixample,Saturday,Afternoon,1,0,1,2,2.162304,41.39190900000001,2017-04-01 15:00:00
6553,2017-04-01 16:00:00,2017S003013    ,Sant Martí,Saturday,Afternoon,1,0,1,2,2.1949560000000004,41.404108,2017-04-01 16:00:00
3547,2017-04-01 17:00:00,2017S003019    ,Gràcia,Saturday,Afternoon,0,0,0,1,2.160354,41.39868,2017-04-01 17:00:00
123,2017-04-01 18:00:00,2017S003016    ,Sant Martí,Saturday,Afternoon,1,0,1,2,2.186869,41.393129,2017-04-01 18:00:00
2325,2017-04-01 19:00:00,2017S003017    ,Horta-Guinardó,Saturday,Afternoon,1,0,1,2,2.154692,41.428075,2017-04-01 19:00:00
4199,2017-04-01 20:00:00,2017S003018    ,Eixample,Saturday,Afternoon,1,0,1,2,2.159597,41.38819,2017-04-01 20:00:00
6485,2017-04-02 00:00:00,2017S003032    ,Sant Martí,Sunday,Night,0,0,0,2,2.207162,41.420491,2017-04-02 00:00:00
1378,2017-04-02 04:00:00,2017S003022    ,Sant Martí,Sunday,Night,1,0,1,1,2.2018,41.392004,2017-04-02 04:00:00
1124,2017-04-02 07:00:00,2017S003024    ,Nou Barris,Sunday,Morning,0,0,0,1,2.1442900000000003,41.428936,2017-04-02 07:00:00
2627,2017-04-02 09:00:00,2017S003027    ,Sant Martí,Sunday,Morning,1,0,1,2,2.207384,41.403254,2017-04-02 09:00:00
3210,2017-04-02 10:00:00,2017S003026    ,Sants-Montjuïc,Sunday,Morning,1,0,1,2,2.139852,41.367724,2017-04-02 10:00:00
7629,2017-04-02 11:00:00,2017S003029    ,Nou Barris,Sunday,Morning,2,0,2,2,2.180277,41.445918,2017-04-02 11:00:00
8004,2017-04-02 12:00:00,2017S003031    ,Eixample,Sunday,Morning,1,0,1,2,2.146032,41.384782,2017-04-02 12:00:00
1312,2017-04-02 13:00:00,2017S003034    ,Sant Martí,Sunday,Morning,1,0,1,1,2.199746,41.424763,2017-04-02 13:00:00
1696,2017-04-02 14:00:00,2017S003037    ,Eixample,Sunday,Afternoon,0,0,0,3,2.166079,41.396349,2017-04-02 14:00:00
8790,2017-04-02 15:00:00,2017S003043    ,Gràcia,Sunday,Afternoon,1,0,1,2,2.169782,41.406071,2017-04-02 15:00:00
725,2017-04-02 16:00:00,2017S003039    ,Sants-Montjuïc,Sunday,Afternoon,2,0,2,2,2.147624,41.374226,2017-04-02 16:00:00
6026,2017-04-02 17:00:00,2017S003042    ,Sarrià-Sant Gervasi,Sunday,Afternoon,1,0,1,2,2.149482,41.395689,2017-04-02 17:00:00
5458,2017-04-02 19:00:00,2017S003045    ,Eixample,Sunday,Afternoon,0,0,0,1,2.164884,41.39216500000001,2017-04-02 19:00:00
835,2017-04-02 20:00:00,2017S003052    ,Les Corts,Sunday,Afternoon,1,0,1,2,2.123118,41.390767,2017-04-02 20:00:00
1498,2017-04-02 21:00:00,2017S003054    ,Eixample,Sunday,Afternoon,0,1,1,3,2.154713,41.379561,2017-04-02 21:00:00
4772,2017-04-02 22:00:00,2017S003047    ,Sarrià-Sant Gervasi,Sunday,Night,2,0,2,2,2.140971,41.404671,2017-04-02 22:00:00
8930,2017-04-02 23:00:00,2017S003056    ,Nou Barris,Sunday,Night,1,0,1,2,2.169699,41.430267,2017-04-02 23:00:00
530,2017-04-03 04:00:00,2017S003065    ,Eixample,Monday,Night,0,0,0,1,2.169382,41.386614,2017-04-03 04:00:00
6706,2017-04-03 05:00:00,2017S003090    ,Eixample,Monday,Night,1,0,1,2,2.162058,41.377777,2017-04-03 05:00:00
5007,2017-04-03 06:00:00,2017S003057    ,Sant Andreu,Monday,Morning,1,0,1,2,2.186927,41.422864,2017-04-03 06:00:00
10132,2017-04-03 07:00:00,2017S003099    ,Horta-Guinardó,Monday,Morning,1,0,1,2,2.146402,41.434374,2017-04-03 07:00:00
4148,2017-04-03 08:00:00,2017S003058    ,Eixample,Monday,Morning,1,0,1,2,2.180009,41.403541,2017-04-03 08:00:00
2661,2017-04-03 09:00:00,2017S003060    ,Sant Martí,Monday,Morning,1,0,1,2,2.2018,41.392004,2017-04-03 09:00:00
449,2017-04-03 10:00:00,2017S003064    ,Eixample,Monday,Morning,1,0,1,2,2.151362,41.377124,2017-04-03 10:00:00
4810,2017-04-03 11:00:00,2017S003096    ,Gràcia,Monday,Morning,1,0,1,2,2.150226,41.403852,2017-04-03 11:00:00
9630,2017-04-03 12:00:00,2017S003066    ,Eixample,Monday,Morning,1,0,1,2,2.177988,41.398739,2017-04-03 12:00:00
8150,2017-04-03 15:00:00,2017S003069    ,Eixample,Monday,Afternoon,1,0,1,2,2.17165,41.399561,2017-04-03 15:00:00
4642,2017-04-03 16:00:00,2017S003076    ,Les Corts,Monday,Afternoon,0,0,0,2,2.126892,41.387577,2017-04-03 16:00:00
6417,2017-04-03 17:00:00,2017S003438    ,Sant Andreu,Monday,Afternoon,1,0,1,2,2.200924,41.437285,2017-04-03 17:00:00
304,2017-04-03 18:00:00,2017S003080    ,Eixample,Monday,Afternoon,0,0,0,2,2.14715,41.387342,2017-04-03 18:00:00
67,2017-04-03 19:00:00,2017S003078    ,Sant Martí,Monday,Afternoon,0,0,0,1,2.216609,41.413737,2017-04-03 19:00:00
3789,2017-04-03 20:00:00,2017S003082    ,Sant Andreu,Monday,Afternoon,1,0,1,1,2.196337,41.435667,2017-04-03 20:00:00
2904,2017-04-03 21:00:00,2017S003087    ,Eixample,Monday,Afternoon,1,0,1,2,2.160748,41.390739,2017-04-03 21:00:00
1715,2017-04-04 00:00:00,2017S003089    ,Eixample,Tuesday,Night,1,0,1,2,2.167619,41.390697,2017-04-04 00:00:00
10069,2017-04-04 03:00:00,2017S003091    ,Gràcia,Tuesday,Night,0,0,0,5,2.139854,41.419281,2017-04-04 03:00:00
9585,2017-04-04 04:00:00,2017S003092    ,Eixample,Tuesday,Night,1,0,1,1,2.1697740000000003,41.395845,2017-04-04 04:00:00
2040,2017-04-04 07:00:00,2017S003093    ,Les Corts,Tuesday,Morning,1,0,1,2,2.11091,41.384165,2017-04-04 07:00:00
652,2017-04-04 08:00:00,2017S003098    ,Sants-Montjuïc,Tuesday,Morning,0,0,0,1,2.171012,41.370796,2017-04-04 08:00:00
1465,2017-04-04 09:00:00,2017S003097    ,Ciutat Vella,Tuesday,Morning,1,0,1,3,2.2018,41.392004,2017-04-04 09:00:00
1335,2017-04-04 10:00:00,2017S003100    ,Sant Martí,Tuesday,Morning,1,0,1,2,2.201634,41.414447,2017-04-04 10:00:00
506,2017-04-04 11:00:00,2017S003105    ,Eixample,Tuesday,Morning,1,0,1,2,2.1749650000000003,41.393489,2017-04-04 11:00:00
340,2017-04-04 12:00:00,2017S003107    ,Eixample,Tuesday,Morning,1,0,1,2,2.178659,41.406379,2017-04-04 12:00:00
5729,2017-04-04 13:00:00,2017S003114    ,Sants-Montjuïc,Tuesday,Morning,1,0,1,1,2.151691,41.360274,2017-04-04 13:00:00
3127,2017-04-04 15:00:00,2017S003115    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.180561,41.392006,2017-04-04 15:00:00
7160,2017-04-04 16:00:00,2017S003116    ,Sants-Montjuïc,Tuesday,Afternoon,1,0,1,3,2.131193,41.3756,2017-04-04 16:00:00
585,2017-04-04 17:00:00,2017S003119    ,Sants-Montjuïc,Tuesday,Afternoon,1,0,1,2,2.155181,41.372876,2017-04-04 17:00:00
2133,2017-04-04 18:00:00,2017S003118    ,Sarrià-Sant Gervasi,Tuesday,Afternoon,0,0,0,2,2.130215,41.40122,2017-04-04 18:00:00
3688,2017-04-04 19:00:00,2017S003123    ,Nou Barris,Tuesday,Afternoon,1,0,1,2,2.1442900000000003,41.428936,2017-04-04 19:00:00
3542,2017-04-04 20:00:00,2017S003127    ,Gràcia,Tuesday,Afternoon,0,0,0,1,2.155714,41.395567,2017-04-04 20:00:00
4557,2017-04-04 21:00:00,2017S003124    ,Les Corts,Tuesday,Afternoon,1,0,1,2,2.139683,41.383413,2017-04-04 21:00:00
1523,2017-04-04 22:00:00,2017S003086    ,Eixample,Tuesday,Night,2,0,2,2,2.158561,41.382137,2017-04-04 22:00:00
1311,2017-04-05 01:00:00,2017S003128    ,Sant Martí,Wednesday,Night,0,0,0,3,2.2048080000000003,41.424103,2017-04-05 01:00:00
4979,2017-04-05 07:00:00,2017S003130    ,Nou Barris,Wednesday,Morning,1,0,1,2,2.179434,41.445024,2017-04-05 07:00:00
300,2017-04-05 08:00:00,2017S003131    ,Eixample,Wednesday,Morning,1,0,1,2,2.1482810000000003,41.386492,2017-04-05 08:00:00
1640,2017-04-05 09:00:00,2017S003141    ,Eixample,Wednesday,Morning,1,0,1,1,2.161079,41.387752,2017-04-05 09:00:00
3748,2017-04-05 10:00:00,2017S003140    ,Sant Andreu,Wednesday,Morning,1,0,1,1,2.1939990000000003,41.442591,2017-04-05 10:00:00
3612,2017-04-05 11:00:00,2017S003144    ,Horta-Guinardó,Wednesday,Morning,1,0,1,2,2.162105,41.414015,2017-04-05 11:00:00
706,2017-04-05 12:00:00,2017S003142    ,Sants-Montjuïc,Wednesday,Morning,0,0,0,2,2.135836,41.364421,2017-04-05 12:00:00
6681,2017-04-05 13:00:00,2017S003148    ,Eixample,Wednesday,Morning,1,0,1,2,2.14719,41.38219,2017-04-05 13:00:00
902,2017-04-05 14:00:00,2017S003152    ,Sarrià-Sant Gervasi,Wednesday,Afternoon,1,0,1,2,2.114345,41.401554,2017-04-05 14:00:00
6654,2017-04-05 15:00:00,2017S003149    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.151664,41.382226,2017-04-05 15:00:00
8620,2017-04-05 16:00:00,2017S003154    ,Sarrià-Sant Gervasi,Wednesday,Afternoon,1,0,1,2,2.115838,41.397161,2017-04-05 16:00:00
3540,2017-04-05 17:00:00,2017S003156    ,Gràcia,Wednesday,Afternoon,1,0,1,1,2.161778,41.402994,2017-04-05 17:00:00
5575,2017-04-05 18:00:00,2017S003158    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.168636,41.396713,2017-04-05 18:00:00
1381,2017-04-05 19:00:00,2017S003167    ,Sant Martí,Wednesday,Afternoon,1,0,1,1,2.218332,41.406911,2017-04-05 19:00:00
195,2017-04-05 20:00:00,2017S003212    ,Ciutat Vella,Wednesday,Afternoon,2,0,2,1,2.169344,41.385405,2017-04-05 20:00:00
927,2017-04-05 21:00:00,2017S003172    ,Sarrià-Sant Gervasi,Wednesday,Afternoon,2,0,2,2,2.1328240000000003,41.396814,2017-04-05 21:00:00
5743,2017-04-05 22:00:00,2017S003170    ,Sants-Montjuïc,Wednesday,Night,0,0,0,1,2.173217,41.374767,2017-04-05 22:00:00
3295,2017-04-06 03:00:00,2017S003173    ,Les Corts,Thursday,Night,1,0,1,2,2.151022,41.373035,2017-04-06 03:00:00
6381,2017-04-06 04:00:00,2017S003174    ,Sant Andreu,Thursday,Night,1,0,1,2,2.187551,41.44015,2017-04-06 04:00:00
794,2017-04-06 08:00:00,2017S003176    ,Les Corts,Thursday,Morning,1,0,1,2,2.138887,41.385436,2017-04-06 08:00:00
5927,2017-04-06 09:00:00,2017S003179    ,Les Corts,Thursday,Morning,1,0,1,1,2.142482,41.391818,2017-04-06 09:00:00
2129,2017-04-06 10:00:00,2017S003182    ,Sarrià-Sant Gervasi,Thursday,Morning,1,0,1,2,2.126466,41.402617,2017-04-06 10:00:00
5854,2017-04-06 11:00:00,2017S003187    ,Sants-Montjuïc,Thursday,Morning,1,0,1,2,2.13485,41.365229,2017-04-06 11:00:00
10089,2017-04-06 12:00:00,2017S003188    ,Gràcia,Thursday,Morning,1,0,1,2,2.160332,41.400702,2017-04-06 12:00:00
4733,2017-04-06 13:00:00,2017S003190    ,Sarrià-Sant Gervasi,Thursday,Morning,1,0,1,2,2.129917,41.397641,2017-04-06 13:00:00
2535,2017-04-06 14:00:00,2017S003193    ,Sant Martí,Thursday,Afternoon,1,0,1,1,2.180761,41.415548,2017-04-06 14:00:00
2021,2017-04-06 15:00:00,2017S003206    ,Les Corts,Thursday,Afternoon,1,0,1,2,2.11253,41.394395,2017-04-06 15:00:00
9473,2017-04-06 16:00:00,2017S003211    ,Eixample,Thursday,Afternoon,1,0,1,2,2.161481,41.389407,2017-04-06 16:00:00
9080,2017-04-06 17:00:00,2017S003197    ,Sant Martí,Thursday,Afternoon,1,0,1,2,2.194697,41.41453,2017-04-06 17:00:00
5318,2017-04-06 18:00:00,2017S003204    ,Ciutat Vella,Thursday,Afternoon,2,0,2,1,2.1962490000000003,41.385301,2017-04-06 18:00:00
4153,2017-04-06 19:00:00,2017S003205    ,Eixample,Thursday,Afternoon,2,0,2,2,2.178855,41.407743,2017-04-06 19:00:00
1420,2017-04-06 21:00:00,2017S003208    ,Ciutat Vella,Thursday,Afternoon,1,0,1,2,2.179821,41.378816,2017-04-06 21:00:00
6671,2017-04-06 22:00:00,2017S003203    ,Eixample,Thursday,Night,1,0,1,2,2.153952,41.383936,2017-04-06 22:00:00
9947,2017-04-06 23:00:00,2017S003210    ,Sarrià-Sant Gervasi,Thursday,Night,1,0,1,2,2.138825,41.391215,2017-04-06 23:00:00
4334,2017-04-07 03:00:00,2017S003214    ,Eixample,Friday,Night,0,0,0,1,2.169508,41.390021,2017-04-07 03:00:00
5345,2017-04-07 06:00:00,2017S003215    ,Eixample,Friday,Morning,0,0,0,2,2.158561,41.382137,2017-04-07 06:00:00
576,2017-04-07 08:00:00,2017S003216    ,Eixample,Friday,Morning,1,0,1,2,2.170988,41.391485,2017-04-07 08:00:00
4120,2017-04-07 10:00:00,2017S003219    ,Eixample,Friday,Morning,1,0,1,2,2.155159,41.379583,2017-04-07 10:00:00
6378,2017-04-07 11:00:00,2017S003220    ,Sant Andreu,Friday,Morning,3,0,3,2,2.186818,41.443914,2017-04-07 11:00:00
2720,2017-04-07 12:00:00,2017S003224    ,Ciutat Vella,Friday,Morning,1,0,1,1,2.168955,41.381555,2017-04-07 12:00:00
4137,2017-04-07 13:00:00,2017S003230    ,Eixample,Friday,Morning,1,0,1,2,2.163402,41.39568,2017-04-07 13:00:00
6990,2017-04-07 14:00:00,2017S003227    ,Eixample,Friday,Afternoon,1,0,1,2,2.177703,41.400093,2017-04-07 14:00:00
5379,2017-04-07 15:00:00,2017S003229    ,Eixample,Friday,Afternoon,1,0,1,2,2.163313,41.380341,2017-04-07 15:00:00
7339,2017-04-07 16:00:00,2017S003234    ,Sarrià-Sant Gervasi,Friday,Afternoon,3,0,3,3,2.122835,41.401246,2017-04-07 16:00:00
79,2017-04-07 18:00:00,2017S003235    ,Sant Martí,Friday,Afternoon,0,0,0,2,2.21694,41.412697,2017-04-07 18:00:00
3028,2017-04-07 20:00:00,2017S003236    ,Eixample,Friday,Afternoon,2,0,2,1,2.176562,41.397529,2017-04-07 20:00:00
791,2017-04-07 21:00:00,2017S003238    ,Les Corts,Friday,Afternoon,2,0,2,2,2.141751,41.390905,2017-04-07 21:00:00
6256,2017-04-07 23:00:00,2017S003240    ,Horta-Guinardó,Friday,Night,1,0,1,2,2.171536,41.409982,2017-04-07 23:00:00
4182,2017-04-08 01:00:00,2017S003241    ,Eixample,Saturday,Night,1,0,1,2,2.166369,41.394987,2017-04-08 01:00:00
191,2017-04-08 03:00:00,2017S003242    ,Ciutat Vella,Saturday,Night,0,0,0,1,2.170357,41.384628,2017-04-08 03:00:00
799,2017-04-08 06:00:00,2017S003243    ,Les Corts,Saturday,Morning,0,1,1,1,2.137055,41.391264,2017-04-08 06:00:00
8201,2017-04-08 08:00:00,2017S003245    ,Eixample,Saturday,Morning,4,0,4,2,2.164884,41.39216500000001,2017-04-08 08:00:00
7808,2017-04-08 09:00:00,2017S003244    ,Sant Martí,Saturday,Morning,1,0,1,5,2.199424,41.395583,2017-04-08 09:00:00
9402,2017-04-08 11:00:00,2017S003248    ,Eixample,Saturday,Morning,1,0,1,2,2.163448,41.391077,2017-04-08 11:00:00
1068,2017-04-08 12:00:00,2017S003247    ,Horta-Guinardó,Saturday,Morning,2,0,2,7,2.143685,41.427872,2017-04-08 12:00:00
3738,2017-04-08 14:00:00,2017S003249    ,Sant Andreu,Saturday,Afternoon,3,0,3,2,2.187234,41.421089,2017-04-08 14:00:00
7231,2017-04-08 15:00:00,2017S003250    ,Les Corts,Saturday,Afternoon,1,0,1,2,2.136291,41.387507,2017-04-08 15:00:00
5715,2017-04-08 17:00:00,2017S003251    ,Eixample,Saturday,Afternoon,3,0,3,1,2.17783,41.401877,2017-04-08 17:00:00
6311,2017-04-08 19:00:00,2017S003253    ,Nou Barris,Saturday,Afternoon,1,0,1,2,2.183461,41.430191,2017-04-08 19:00:00
9033,2017-04-08 22:00:00,2017S003254    ,Sant Andreu,Saturday,Night,0,0,0,1,2.1903,41.452009,2017-04-08 22:00:00
4943,2017-04-09 00:00:00,2017S003255    ,Nou Barris,Sunday,Night,3,0,3,2,2.1442900000000003,41.428936,2017-04-09 00:00:00
5129,2017-04-09 01:00:00,2017S003256    ,Sant Martí,Sunday,Night,3,0,3,2,2.201045,41.422694,2017-04-09 01:00:00
8303,2017-04-09 04:00:00,2017S003257    ,Eixample,Sunday,Night,1,0,1,2,2.182376,41.39968,2017-04-09 04:00:00
8026,2017-04-09 06:00:00,2017S003258    ,Eixample,Sunday,Morning,0,0,0,9,2.162058,41.377777,2017-04-09 06:00:00
4981,2017-04-09 09:00:00,2017S003259    ,Nou Barris,Sunday,Morning,2,0,2,2,2.183073,41.428755,2017-04-09 09:00:00
789,2017-04-09 10:00:00,2017S003260    ,Les Corts,Sunday,Morning,1,0,1,2,2.121413,41.378266,2017-04-09 10:00:00
8979,2017-04-09 11:00:00,2017S003261    ,Sant Andreu,Sunday,Morning,1,0,1,2,2.190994,41.42596,2017-04-09 11:00:00
8429,2017-04-09 13:00:00,2017S003263    ,Sants-Montjuïc,Sunday,Morning,1,0,1,2,2.14372,41.379631,2017-04-09 13:00:00
666,2017-04-09 14:00:00,2017S003267    ,Sants-Montjuïc,Sunday,Afternoon,2,0,2,2,2.174028,41.371515,2017-04-09 14:00:00
3535,2017-04-09 16:00:00,2017S003266    ,Gràcia,Sunday,Afternoon,1,0,1,1,2.158585,41.411864,2017-04-09 16:00:00
4582,2017-04-09 17:00:00,2017S003269    ,Les Corts,Sunday,Afternoon,1,0,1,2,2.128025,41.378613,2017-04-09 17:00:00
3868,2017-04-09 18:00:00,2017S003268    ,Sant Martí,Sunday,Afternoon,2,0,2,2,2.203962,41.407568,2017-04-09 18:00:00
3566,2017-04-09 19:00:00,2017S003271    ,Gràcia,Sunday,Afternoon,2,0,2,1,2.163577,41.404259,2017-04-09 19:00:00
8847,2017-04-09 20:00:00,2017S003270    ,Horta-Guinardó,Sunday,Afternoon,1,0,1,2,2.159396,41.428204,2017-04-09 20:00:00
4542,2017-04-09 22:00:00,2017S004071    ,Sants-Montjuïc,Sunday,Night,0,0,0,2,2.133753,41.367421,2017-04-09 22:00:00
7802,2017-04-10 00:00:00,2017S003274    ,Sant Martí,Monday,Night,0,0,0,2,2.2018,41.392004,2017-04-10 00:00:00
7202,2017-04-10 02:00:00,2017S003275    ,Les Corts,Monday,Night,0,0,0,1,2.114432,41.381256,2017-04-10 02:00:00
4116,2017-04-10 07:00:00,2017S003276    ,Eixample,Monday,Morning,1,0,1,1,2.162984,41.385128,2017-04-10 07:00:00
4644,2017-04-10 08:00:00,2017S003283    ,Les Corts,Monday,Morning,1,0,1,2,2.126086,41.388435,2017-04-10 08:00:00
8437,2017-04-10 09:00:00,2017S003278    ,Sants-Montjuïc,Monday,Morning,1,0,1,2,2.128001,41.382867,2017-04-10 09:00:00
6221,2017-04-10 10:00:00,2017S003279    ,Horta-Guinardó,Monday,Morning,1,0,1,1,2.158377,41.421653000000006,2017-04-10 10:00:00
1182,2017-04-10 11:00:00,2017S003282    ,Sant Andreu,Monday,Morning,1,0,1,1,2.176591,41.425158,2017-04-10 11:00:00
2173,2017-04-10 12:00:00,2017S003284    ,Sarrià-Sant Gervasi,Monday,Morning,1,0,1,2,2.13218,41.402048,2017-04-10 12:00:00
2824,2017-04-10 13:00:00,2017S003289    ,Eixample,Monday,Morning,1,0,1,2,2.163143,41.378668,2017-04-10 13:00:00
326,2017-04-10 14:00:00,2017S003291    ,Eixample,Monday,Afternoon,1,0,1,2,2.161465,41.397016,2017-04-10 14:00:00
124,2017-04-10 15:00:00,2017S003290    ,Sant Martí,Monday,Afternoon,2,0,2,2,2.190224,41.392273,2017-04-10 15:00:00
7934,2017-04-10 16:00:00,2017S003299    ,Ciutat Vella,Monday,Afternoon,0,0,0,1,2.2018,41.392004,2017-04-10 16:00:00
1915,2017-04-10 17:00:00,2017S003294    ,Sants-Montjuïc,Monday,Afternoon,2,0,2,1,2.14434,41.373342,2017-04-10 17:00:00
375,2017-04-10 18:00:00,2017S003297    ,Eixample,Monday,Afternoon,1,0,1,2,2.161465,41.397016,2017-04-10 18:00:00
4139,2017-04-10 19:00:00,2017S003300    ,Eixample,Monday,Afternoon,2,0,2,2,2.180009,41.403541,2017-04-10 19:00:00
9672,2017-04-10 20:00:00,2017S003301    ,Eixample,Monday,Afternoon,1,0,1,1,2.17458,41.405247,2017-04-10 20:00:00
8712,2017-04-10 21:00:00,2017S003303    ,Sarrià-Sant Gervasi,Monday,Afternoon,1,0,1,2,2.14354,41.405527,2017-04-10 21:00:00
705,2017-04-10 22:00:00,2017S003304    ,Sants-Montjuïc,Monday,Night,1,0,1,2,2.143691,41.35749600000001,2017-04-10 22:00:00
