Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Date,State Holiday
9:30 PM,66 F,63 F,88 %,NNW,3 mph,0 mph,30.2 in,10/1,0
10:00 PM,66 F,63 F,88 %,NNW,3 mph,0 mph,30.2 in,10/1,0
10:30 PM,66 F,63 F,88 %,VAR,2 mph,0 mph,30.2 in,10/1,0
11:00 PM,66 F,63 F,88 %,NW,3 mph,0 mph,30.2 in,10/1,0
11:30 PM,68 F,63 F,83 %,NW,3 mph,17 mph,30.2 in,10/1,0
12:00 AM,66 F,63 F,88 %,NW,1 mph,0 mph,30.2 in,10/2,0
12:30 AM,66 F,63 F,88 %,VAR,2 mph,0 mph,30.2 in,10/2,0
1:00 AM,66 F,63 F,88 %,CALM,0 mph,0 mph,30.2 in,10/2,0
1:30 AM,66 F,61 F,83 %,CALM,0 mph,0 mph,30.2 in,10/2,0
2:00 AM,66 F,63 F,88 %,NW,5 mph,0 mph,30.2 in,10/2,0
2:30 AM,66 F,63 F,88 %,NNW,5 mph,0 mph,30.2 in,10/2,0
3:00 AM,66 F,63 F,88 %,NW,3 mph,0 mph,30.2 in,10/2,0
3:30 AM,66 F,63 F,88 %,NNW,5 mph,0 mph,30.2 in,10/2,0
4:00 AM,66 F,63 F,88 %,NNW,6 mph,0 mph,30.2 in,10/2,0
4:30 AM,66 F,63 F,88 %,N,3 mph,0 mph,30.2 in,10/2,0
5:00 AM,66 F,63 F,88 %,NW,5 mph,0 mph,30.2 in,10/2,0
5:30 AM,66 F,63 F,88 %,NNW,5 mph,0 mph,30.2 in,10/2,0
6:00 AM,66 F,61 F,83 %,NNW,6 mph,0 mph,30.2 in,10/2,0
6:30 AM,66 F,61 F,83 %,NNW,7 mph,0 mph,30.2 in,10/2,0
7:00 AM,66 F,61 F,83 %,NNW,8 mph,0 mph,30.2 in,10/2,0
7:30 AM,66 F,61 F,83 %,NNW,7 mph,0 mph,30.2 in,10/2,0
8:00 AM,66 F,61 F,83 %,NNW,6 mph,0 mph,30.2 in,10/2,0
8:30 AM,66 F,61 F,83 %,NNW,8 mph,0 mph,30.2 in,10/2,0
9:00 AM,66 F,61 F,83 %,NNW,9 mph,0 mph,30.2 in,10/2,0
9:30 AM,66 F,61 F,83 %,VAR,8 mph,0 mph,30.2 in,10/2,0
10:00 AM,68 F,61 F,78 %,NW,7 mph,0 mph,30.2 in,10/2,0
10:30 AM,68 F,61 F,78 %,NNW,6 mph,0 mph,30.2 in,10/2,0
11:00 AM,70 F,61 F,73 %,NE,1 mph,0 mph,30.2 in,10/2,0
11:30 AM,70 F,63 F,78 %,VAR,2 mph,0 mph,30.2 in,10/2,0
12:00 PM,72 F,63 F,73 %,ENE,2 mph,0 mph,30.2 in,10/2,0
12:30 PM,73 F,63 F,69 %,N,2 mph,0 mph,30.2 in,10/2,0
1:00 PM,73 F,63 F,69 %,ESE,6 mph,0 mph,30.2 in,10/2,0
1:30 PM,75 F,63 F,65 %,ESE,6 mph,0 mph,30.2 in,10/2,0
2:00 PM,73 F,63 F,69 %,ESE,7 mph,0 mph,30.2 in,10/2,0
3:00 PM,75 F,63 F,65 %,SSE,6 mph,0 mph,30.2 in,10/2,0
3:30 PM,75 F,63 F,65 %,SSE,8 mph,0 mph,30.2 in,10/2,0
4:00 PM,75 F,63 F,65 %,SE,7 mph,0 mph,30.2 in,10/2,0
4:30 PM,75 F,66 F,73 %,SE,9 mph,0 mph,30.2 in,10/2,0
5:00 PM,73 F,66 F,78 %,SE,8 mph,0 mph,30.2 in,10/2,0
5:30 PM,73 F,64 F,73 %,S,6 mph,0 mph,30.2 in,10/2,0
6:00 PM,73 F,66 F,78 %,S,7 mph,0 mph,30.2 in,10/2,0
6:30 PM,73 F,66 F,78 %,SSE,5 mph,0 mph,30.2 in,10/2,0
7:00 PM,72 F,64 F,78 %,SSE,5 mph,0 mph,30.2 in,10/2,0
7:30 PM,72 F,66 F,83 %,SSE,5 mph,0 mph,30.2 in,10/2,0
8:00 PM,72 F,66 F,83 %,SSE,5 mph,0 mph,30.2 in,10/2,0
8:30 PM,72 F,64 F,78 %,S,5 mph,0 mph,30.2 in,10/2,0
9:00 PM,72 F,66 F,83 %,S,5 mph,0 mph,30.2 in,10/2,0
9:30 PM,72 F,66 F,83 %,S,5 mph,0 mph,30.2 in,10/2,0
10:00 PM,72 F,66 F,83 %,S,3 mph,0 mph,30.2 in,10/2,0
10:30 PM,72 F,66 F,83 %,S,5 mph,0 mph,30.2 in,10/2,0
11:00 PM,72 F,66 F,83 %,S,7 mph,0 mph,30.2 in,10/2,0
11:30 PM,72 F,66 F,83 %,S,6 mph,0 mph,30.2 in,10/2,0
12:00 AM,72 F,66 F,83 %,SSW,5 mph,0 mph,30.2 in,10/3,0
12:30 AM,72 F,64 F,78 %,SSW,3 mph,0 mph,30.2 in,10/3,0
1:00 AM,72 F,64 F,78 %,W,5 mph,0 mph,30.2 in,10/3,0
1:30 AM,72 F,64 F,78 %,W,6 mph,0 mph,30.2 in,10/3,0
2:00 AM,70 F,64 F,83 %,NW,3 mph,0 mph,30.2 in,10/3,0
2:30 AM,68 F,63 F,83 %,NE,1 mph,0 mph,30.2 in,10/3,0
3:00 AM,68 F,63 F,83 %,NW,3 mph,0 mph,30.2 in,10/3,0
3:30 AM,68 F,63 F,83 %,NNW,3 mph,0 mph,30.2 in,10/3,0
4:00 AM,68 F,63 F,83 %,NNW,1 mph,0 mph,30.2 in,10/3,0
4:30 AM,68 F,63 F,83 %,VAR,2 mph,0 mph,30.1 in,10/3,0
5:00 AM,68 F,63 F,83 %,NW,3 mph,0 mph,30.1 in,10/3,0
5:30 AM,66 F,63 F,88 %,NNW,3 mph,0 mph,30.1 in,10/3,0
6:00 AM,66 F,63 F,88 %,NW,5 mph,0 mph,30.1 in,10/3,0
6:30 AM,66 F,63 F,88 %,NNW,5 mph,0 mph,30.1 in,10/3,0
7:00 AM,66 F,61 F,83 %,NNW,7 mph,0 mph,30.1 in,10/3,0
7:30 AM,66 F,63 F,88 %,NNW,7 mph,0 mph,30.1 in,10/3,0
8:00 AM,68 F,63 F,83 %,NW,7 mph,0 mph,30.1 in,10/3,0
8:30 AM,68 F,63 F,83 %,WNW,7 mph,0 mph,30.1 in,10/3,0
9:00 AM,68 F,63 F,83 %,NNW,5 mph,0 mph,30.1 in,10/3,0
9:30 AM,68 F,63 F,83 %,NW,6 mph,0 mph,30.1 in,10/3,0
10:00 AM,70 F,63 F,78 %,NW,7 mph,0 mph,30.1 in,10/3,0
10:30 AM,70 F,63 F,78 %,NNW,5 mph,0 mph,30.1 in,10/3,0
11:00 AM,73 F,64 F,73 %,N,5 mph,0 mph,30.2 in,10/3,0
11:30 AM,73 F,64 F,73 %,NNW,5 mph,0 mph,30.2 in,10/3,0
12:00 PM,73 F,64 F,73 %,W,3 mph,0 mph,30.2 in,10/3,0
12:30 PM,75 F,66 F,73 %,WSW,6 mph,0 mph,30.1 in,10/3,0
1:00 PM,73 F,66 F,78 %,SSW,8 mph,0 mph,30.1 in,10/3,0
1:30 PM,73 F,66 F,78 %,SSW,9 mph,0 mph,30.1 in,10/3,0
2:00 PM,75 F,66 F,73 %,SSW,9 mph,0 mph,30.1 in,10/3,0
2:30 PM,75 F,66 F,73 %,SSW,9 mph,0 mph,30.1 in,10/3,0
3:00 PM,75 F,68 F,78 %,SSW,10 mph,0 mph,30.1 in,10/3,0
3:30 PM,75 F,66 F,73 %,SSW,9 mph,0 mph,30.1 in,10/3,0
4:00 PM,75 F,68 F,78 %,SSW,9 mph,0 mph,30.1 in,10/3,0
4:30 PM,75 F,68 F,78 %,SSW,9 mph,0 mph,30.1 in,10/3,0
5:00 PM,75 F,68 F,78 %,SSW,8 mph,0 mph,30.1 in,10/3,0
5:30 PM,75 F,66 F,73 %,SW,9 mph,0 mph,30.1 in,10/3,0
6:00 PM,75 F,66 F,73 %,SW,9 mph,0 mph,30.1 in,10/3,0
6:30 PM,73 F,68 F,83 %,SW,10 mph,0 mph,30.1 in,10/3,0
7:00 PM,73 F,66 F,78 %,SW,8 mph,0 mph,30.1 in,10/3,0
7:30 PM,73 F,66 F,78 %,SW,9 mph,0 mph,30.1 in,10/3,0
8:00 PM,72 F,66 F,83 %,SSW,5 mph,0 mph,30.1 in,10/3,0
8:30 PM,73 F,66 F,78 %,SSW,5 mph,0 mph,30.1 in,10/3,0
9:00 PM,72 F,66 F,83 %,SW,6 mph,0 mph,30.1 in,10/3,0
9:30 PM,72 F,66 F,83 %,SW,6 mph,0 mph,30.1 in,10/3,0
10:00 PM,72 F,66 F,83 %,WSW,6 mph,0 mph,30.2 in,10/3,0
10:30 PM,72 F,66 F,83 %,W,6 mph,0 mph,30.2 in,10/3,0
11:00 PM,70 F,64 F,83 %,W,6 mph,0 mph,30.2 in,10/3,0
11:30 PM,70 F,64 F,83 %,WNW,5 mph,0 mph,30.2 in,10/3,0
12:00 AM,70 F,64 F,83 %,NNW,3 mph,0 mph,30.2 in,10/4,0
12:30 AM,70 F,64 F,83 %,NW,2 mph,0 mph,30.2 in,10/4,0
1:00 AM,68 F,64 F,88 %,NW,5 mph,0 mph,30.2 in,10/4,0
1:30 AM,68 F,64 F,88 %,NW,5 mph,0 mph,30.2 in,10/4,0
2:00 AM,68 F,63 F,83 %,VAR,1 mph,0 mph,30.2 in,10/4,0
2:30 AM,66 F,64 F,94 %,NW,5 mph,0 mph,30.2 in,10/4,0
3:00 AM,66 F,63 F,88 %,NNW,3 mph,0 mph,30.2 in,10/4,0
3:30 AM,66 F,63 F,88 %,NW,5 mph,0 mph,30.2 in,10/4,0
4:00 AM,68 F,64 F,88 %,NW,1 mph,0 mph,30.2 in,10/4,0
4:30 AM,68 F,64 F,88 %,NW,5 mph,0 mph,30.2 in,10/4,0
5:00 AM,68 F,63 F,83 %,VAR,2 mph,0 mph,30.2 in,10/4,0
5:30 AM,68 F,63 F,83 %,NW,5 mph,0 mph,30.2 in,10/4,0
6:00 AM,68 F,63 F,83 %,NNW,8 mph,0 mph,30.2 in,10/4,0
6:30 AM,68 F,63 F,83 %,NNW,8 mph,0 mph,30.2 in,10/4,0
7:00 AM,66 F,63 F,88 %,NW,6 mph,0 mph,30.2 in,10/4,0
7:30 AM,66 F,63 F,88 %,NW,5 mph,0 mph,30.2 in,10/4,0
8:00 AM,66 F,63 F,88 %,NNW,8 mph,0 mph,30.2 in,10/4,0
8:30 AM,66 F,63 F,88 %,NW,7 mph,0 mph,30.2 in,10/4,0
9:00 AM,68 F,63 F,83 %,NNW,6 mph,0 mph,30.2 in,10/4,0
9:30 AM,68 F,63 F,83 %,NNW,6 mph,0 mph,30.2 in,10/4,0
10:00 AM,70 F,63 F,78 %,N,5 mph,0 mph,30.2 in,10/4,0
10:30 AM,72 F,64 F,78 %,NNW,5 mph,0 mph,30.3 in,10/4,0
11:00 AM,73 F,66 F,78 %,N,2 mph,0 mph,30.3 in,10/4,0
11:30 AM,73 F,66 F,78 %,E,5 mph,0 mph,30.3 in,10/4,0
12:00 PM,75 F,66 F,73 %,SE,5 mph,0 mph,30.3 in,10/4,0
12:30 PM,73 F,66 F,78 %,SE,8 mph,0 mph,30.3 in,10/4,0
1:00 PM,75 F,66 F,73 %,S,9 mph,0 mph,30.3 in,10/4,0
1:30 PM,75 F,66 F,73 %,SSE,9 mph,0 mph,30.3 in,10/4,0
2:00 PM,75 F,66 F,73 %,SE,9 mph,0 mph,30.3 in,10/4,0
2:30 PM,73 F,66 F,78 %,E,10 mph,0 mph,30.2 in,10/4,0
3:00 PM,75 F,66 F,73 %,ESE,10 mph,0 mph,30.2 in,10/4,0
3:30 PM,73 F,64 F,73 %,E,10 mph,0 mph,30.2 in,10/4,0
4:00 PM,73 F,64 F,73 %,ESE,9 mph,0 mph,30.2 in,10/4,0
4:30 PM,73 F,66 F,78 %,ESE,8 mph,0 mph,30.2 in,10/4,0
5:00 PM,73 F,66 F,78 %,SE,8 mph,0 mph,30.2 in,10/4,0
5:30 PM,73 F,66 F,78 %,SE,8 mph,0 mph,30.2 in,10/4,0
6:00 PM,73 F,68 F,83 %,SE,8 mph,0 mph,30.2 in,10/4,0
6:30 PM,75 F,66 F,73 %,SE,7 mph,0 mph,30.2 in,10/4,0
7:00 PM,73 F,66 F,78 %,SSW,6 mph,0 mph,30.2 in,10/4,0
7:30 PM,73 F,66 F,78 %,SSW,5 mph,0 mph,30.2 in,10/4,0
8:00 PM,72 F,66 F,83 %,SSW,5 mph,0 mph,30.2 in,10/4,0
8:30 PM,72 F,66 F,83 %,SW,5 mph,0 mph,30.2 in,10/4,0
9:00 PM,72 F,66 F,83 %,SW,6 mph,0 mph,30.2 in,10/4,0
9:30 PM,72 F,66 F,83 %,SSW,3 mph,0 mph,30.2 in,10/4,0
10:00 PM,72 F,66 F,83 %,VAR,1 mph,0 mph,30.2 in,10/4,0
10:30 PM,70 F,66 F,88 %,CALM,0 mph,0 mph,30.2 in,10/4,0
11:00 PM,70 F,66 F,88 %,VAR,1 mph,0 mph,30.2 in,10/4,0
11:30 PM,68 F,64 F,88 %,NNW,3 mph,0 mph,30.2 in,10/4,0
12:00 AM,68 F,64 F,88 %,NW,3 mph,0 mph,30.2 in,10/5,0
12:30 AM,68 F,64 F,88 %,N,5 mph,0 mph,30.2 in,10/5,0
1:00 AM,68 F,64 F,88 %,VAR,2 mph,0 mph,30.2 in,10/5,0
2:00 AM,66 F,64 F,94 %,NW,3 mph,0 mph,30.2 in,10/5,0
2:30 AM,66 F,64 F,94 %,NW,5 mph,0 mph,30.2 in,10/5,0
3:00 AM,66 F,63 F,88 %,NNW,5 mph,0 mph,30.2 in,10/5,0
3:30 AM,66 F,63 F,88 %,NW,6 mph,0 mph,30.2 in,10/5,0
4:00 AM,64 F,63 F,94 %,NW,6 mph,0 mph,30.2 in,10/5,0
4:30 AM,64 F,63 F,94 %,NW,5 mph,0 mph,30.2 in,10/5,0
5:00 AM,66 F,63 F,88 %,NW,5 mph,0 mph,30.2 in,10/5,0
5:30 AM,66 F,64 F,94 %,NW,3 mph,0 mph,30.2 in,10/5,0
6:00 AM,66 F,64 F,94 %,NW,6 mph,0 mph,30.2 in,10/5,0
6:30 AM,66 F,63 F,88 %,VAR,2 mph,0 mph,30.2 in,10/5,0
7:00 AM,66 F,63 F,88 %,NNW,3 mph,0 mph,30.2 in,10/5,0
7:30 AM,66 F,63 F,88 %,NW,6 mph,0 mph,30.2 in,10/5,0
8:00 AM,64 F,63 F,94 %,NW,7 mph,0 mph,30.2 in,10/5,0
8:30 AM,64 F,63 F,94 %,NNW,6 mph,0 mph,30.2 in,10/5,0
9:00 AM,66 F,63 F,88 %,NNW,7 mph,0 mph,30.2 in,10/5,0
9:30 AM,68 F,63 F,83 %,NNW,6 mph,0 mph,30.2 in,10/5,0
10:00 AM,68 F,63 F,83 %,NW,7 mph,0 mph,30.2 in,10/5,0
10:30 AM,72 F,64 F,78 %,NNW,5 mph,0 mph,30.2 in,10/5,0
11:00 AM,75 F,66 F,73 %,VAR,2 mph,0 mph,30.2 in,10/5,0
11:30 AM,75 F,66 F,73 %,SW,14 mph,0 mph,30.2 in,10/5,0
12:00 PM,75 F,64 F,69 %,SW,16 mph,0 mph,30.1 in,10/5,0
12:30 PM,75 F,66 F,73 %,SW,18 mph,0 mph,30.1 in,10/5,0
1:00 PM,75 F,66 F,73 %,SW,20 mph,0 mph,30.1 in,10/5,0
1:30 PM,77 F,68 F,74 %,SW,20 mph,0 mph,30.1 in,10/5,0
2:00 PM,75 F,66 F,73 %,SW,20 mph,0 mph,30.1 in,10/5,0
2:30 PM,75 F,68 F,78 %,SW,18 mph,0 mph,30.1 in,10/5,0
3:00 PM,75 F,68 F,78 %,SW,18 mph,0 mph,30.1 in,10/5,0
3:30 PM,75 F,68 F,78 %,SW,17 mph,0 mph,30.1 in,10/5,0
4:00 PM,75 F,68 F,78 %,SW,17 mph,0 mph,30.1 in,10/5,0
4:30 PM,75 F,68 F,78 %,SW,16 mph,0 mph,30.1 in,10/5,0
5:00 PM,75 F,68 F,78 %,SW,16 mph,0 mph,30.1 in,10/5,0
5:30 PM,75 F,68 F,78 %,SW,16 mph,0 mph,30.0 in,10/5,0
6:00 PM,75 F,68 F,78 %,SW,15 mph,0 mph,30.0 in,10/5,0
6:30 PM,75 F,68 F,78 %,SW,15 mph,0 mph,30.0 in,10/5,0
7:00 PM,73 F,68 F,83 %,SW,15 mph,0 mph,30.0 in,10/5,0
7:30 PM,73 F,68 F,83 %,WSW,16 mph,0 mph,30.0 in,10/5,0
8:00 PM,72 F,68 F,88 %,WSW,14 mph,0 mph,30.0 in,10/5,0
8:30 PM,72 F,68 F,88 %,WSW,15 mph,0 mph,30.0 in,10/5,0
9:00 PM,72 F,66 F,83 %,SW,14 mph,0 mph,30.0 in,10/5,0
9:30 PM,72 F,66 F,83 %,WSW,12 mph,0 mph,30.0 in,10/5,0
10:00 PM,72 F,66 F,83 %,WSW,10 mph,0 mph,30.0 in,10/5,0
10:30 PM,70 F,66 F,88 %,W,7 mph,0 mph,30.0 in,10/5,0
11:00 PM,72 F,64 F,78 %,W,5 mph,0 mph,30.1 in,10/5,0
11:30 PM,70 F,64 F,83 %,NW,2 mph,0 mph,30.1 in,10/5,0
12:00 AM,70 F,64 F,83 %,NNW,3 mph,0 mph,30.0 in,10/6,0
12:30 AM,70 F,64 F,83 %,NNW,3 mph,0 mph,30.0 in,10/6,0
1:00 AM,70 F,64 F,83 %,NW,3 mph,0 mph,30.0 in,10/6,0
1:30 AM,70 F,64 F,83 %,VAR,2 mph,0 mph,30.0 in,10/6,0
2:00 AM,68 F,64 F,88 %,NNW,2 mph,0 mph,30.0 in,10/6,0
2:30 AM,68 F,64 F,88 %,NW,3 mph,0 mph,30.0 in,10/6,0
3:00 AM,68 F,64 F,88 %,W,5 mph,0 mph,30.0 in,10/6,0
3:30 AM,68 F,64 F,88 %,NNW,8 mph,0 mph,30.0 in,10/6,0
4:00 AM,68 F,64 F,88 %,NNW,8 mph,0 mph,30.0 in,10/6,0
4:30 AM,66 F,64 F,94 %,NNW,8 mph,0 mph,30.0 in,10/6,0
5:00 AM,66 F,64 F,94 %,NNW,8 mph,0 mph,30.0 in,10/6,0
5:30 AM,68 F,64 F,88 %,NNW,9 mph,0 mph,30.0 in,10/6,0
6:00 AM,66 F,64 F,94 %,NNW,10 mph,0 mph,30.0 in,10/6,0
6:30 AM,66 F,64 F,94 %,NNW,12 mph,0 mph,30.0 in,10/6,0
7:00 AM,66 F,63 F,88 %,NNW,8 mph,0 mph,30.0 in,10/6,0
7:30 AM,66 F,61 F,83 %,NNW,12 mph,25 mph,30.0 in,10/6,0
8:00 AM,66 F,61 F,83 %,NNW,13 mph,32 mph,30.0 in,10/6,0
8:30 AM,66 F,61 F,83 %,NNW,13 mph,0 mph,30.0 in,10/6,0
9:00 AM,66 F,59 F,78 %,NNW,13 mph,0 mph,30.0 in,10/6,0
9:30 AM,68 F,59 F,73 %,NNW,14 mph,35 mph,30.0 in,10/6,0
10:00 AM,70 F,59 F,68 %,NNW,10 mph,0 mph,30.0 in,10/6,0
10:30 AM,70 F,57 F,64 %,NNW,13 mph,0 mph,30.0 in,10/6,0
11:00 AM,72 F,57 F,60 %,NNW,10 mph,0 mph,30.0 in,10/6,0
11:30 AM,73 F,59 F,61 %,NNW,10 mph,0 mph,30.0 in,10/6,0
12:00 PM,75 F,59 F,57 %,NNW,8 mph,0 mph,30.0 in,10/6,0
12:30 PM,75 F,61 F,61 %,NW,8 mph,0 mph,30.0 in,10/6,0
1:00 PM,77 F,61 F,57 %,ENE,7 mph,0 mph,30.0 in,10/6,0
1:30 PM,75 F,64 F,69 %,E,8 mph,0 mph,30.0 in,10/6,0
2:00 PM,75 F,66 F,73 %,E,12 mph,0 mph,30.0 in,10/6,0
2:30 PM,73 F,66 F,78 %,ESE,13 mph,0 mph,30.0 in,10/6,0
3:00 PM,75 F,66 F,73 %,ESE,13 mph,0 mph,30.0 in,10/6,0
3:30 PM,75 F,66 F,73 %,ESE,14 mph,0 mph,30.0 in,10/6,0
4:00 PM,75 F,68 F,78 %,ESE,12 mph,0 mph,30.0 in,10/6,0
4:30 PM,75 F,66 F,73 %,SE,10 mph,0 mph,30.0 in,10/6,0
5:00 PM,75 F,66 F,73 %,SE,9 mph,0 mph,30.0 in,10/6,0
5:30 PM,75 F,66 F,73 %,SSE,10 mph,0 mph,30.0 in,10/6,0
6:00 PM,73 F,66 F,78 %,SSE,10 mph,0 mph,30.0 in,10/6,0
6:30 PM,73 F,64 F,73 %,S,8 mph,0 mph,30.0 in,10/6,0
7:00 PM,73 F,64 F,73 %,SSE,6 mph,0 mph,30.0 in,10/6,0
7:30 PM,73 F,64 F,73 %,VAR,2 mph,0 mph,30.0 in,10/6,0
8:00 PM,73 F,64 F,73 %,SE,5 mph,0 mph,30.0 in,10/6,0
8:30 PM,72 F,66 F,83 %,SE,3 mph,0 mph,30.0 in,10/6,0
9:00 PM,72 F,66 F,83 %,SSE,3 mph,0 mph,30.0 in,10/6,0
9:30 PM,72 F,66 F,83 %,SSE,6 mph,0 mph,30.0 in,10/6,0
10:00 PM,73 F,66 F,78 %,SSE,5 mph,0 mph,30.0 in,10/6,0
10:30 PM,73 F,66 F,78 %,SSE,7 mph,0 mph,30.0 in,10/6,0
11:00 PM,72 F,66 F,83 %,SSE,8 mph,0 mph,30.0 in,10/6,0
11:30 PM,72 F,66 F,83 %,SSE,8 mph,0 mph,30.1 in,10/6,0
12:00 AM,72 F,64 F,78 %,SSE,8 mph,0 mph,30.1 in,10/7,0
12:30 AM,72 F,66 F,83 %,SSE,6 mph,0 mph,30.1 in,10/7,0
1:00 AM,72 F,66 F,83 %,S,6 mph,0 mph,30.1 in,10/7,0
1:30 AM,72 F,64 F,78 %,S,7 mph,0 mph,30.1 in,10/7,0
2:00 AM,72 F,66 F,83 %,S,7 mph,0 mph,30.1 in,10/7,0
2:30 AM,72 F,63 F,73 %,SE,7 mph,0 mph,30.1 in,10/7,0
3:00 AM,70 F,59 F,68 %,E,7 mph,0 mph,30.1 in,10/7,0
3:30 AM,70 F,59 F,68 %,E,8 mph,0 mph,30.1 in,10/7,0
4:00 AM,68 F,61 F,78 %,E,8 mph,0 mph,30.1 in,10/7,0
4:30 AM,68 F,61 F,78 %,E,7 mph,0 mph,30.1 in,10/7,0
5:00 AM,68 F,61 F,78 %,NW,6 mph,0 mph,30.1 in,10/7,0
5:30 AM,66 F,57 F,73 %,NNW,9 mph,0 mph,30.1 in,10/7,0
6:00 AM,66 F,55 F,68 %,NW,9 mph,0 mph,30.1 in,10/7,0
6:30 AM,66 F,54 F,64 %,N,8 mph,0 mph,30.1 in,10/7,0
7:00 AM,66 F,50 F,56 %,N,8 mph,0 mph,30.1 in,10/7,0
7:30 AM,66 F,50 F,56 %,NNE,6 mph,0 mph,30.2 in,10/7,0
8:00 AM,64 F,50 F,59 %,NNE,6 mph,0 mph,30.2 in,10/7,0
8:30 AM,64 F,50 F,59 %,NE,9 mph,0 mph,30.2 in,10/7,0
9:00 AM,64 F,50 F,59 %,N,5 mph,0 mph,30.2 in,10/7,0
9:30 AM,64 F,50 F,59 %,NNW,7 mph,0 mph,30.2 in,10/7,0
10:00 AM,66 F,48 F,52 %,NE,7 mph,0 mph,30.2 in,10/7,0
10:30 AM,66 F,46 F,49 %,ENE,9 mph,0 mph,30.2 in,10/7,0
11:00 AM,68 F,46 F,46 %,NE,10 mph,0 mph,30.2 in,10/7,0
11:30 AM,68 F,46 F,46 %,ENE,9 mph,0 mph,30.2 in,10/7,0
12:00 PM,68 F,48 F,49 %,NW,5 mph,0 mph,30.2 in,10/7,0
12:30 PM,70 F,48 F,46 %,NNE,3 mph,0 mph,30.2 in,10/7,0
1:00 PM,70 F,48 F,46 %,ESE,8 mph,0 mph,30.2 in,10/7,0
1:30 PM,70 F,46 F,43 %,E,8 mph,0 mph,30.2 in,10/7,0
2:00 PM,70 F,46 F,43 %,ESE,8 mph,0 mph,30.2 in,10/7,0
2:30 PM,70 F,45 F,40 %,ESE,10 mph,0 mph,30.2 in,10/7,0
3:00 PM,72 F,48 F,43 %,ESE,9 mph,0 mph,30.2 in,10/7,0
3:30 PM,72 F,48 F,43 %,ESE,10 mph,0 mph,30.2 in,10/7,0
4:00 PM,70 F,48 F,46 %,SE,9 mph,0 mph,30.2 in,10/7,0
4:30 PM,70 F,50 F,49 %,SE,9 mph,0 mph,30.2 in,10/7,0
5:00 PM,70 F,52 F,53 %,SSE,8 mph,0 mph,30.2 in,10/7,0
5:30 PM,70 F,52 F,53 %,SE,8 mph,0 mph,30.2 in,10/7,0
6:00 PM,70 F,52 F,53 %,SSE,7 mph,0 mph,30.2 in,10/7,0
6:30 PM,70 F,52 F,53 %,SSE,6 mph,0 mph,30.2 in,10/7,0
7:00 PM,68 F,52 F,56 %,SSE,5 mph,0 mph,30.2 in,10/7,0
7:30 PM,68 F,54 F,60 %,S,3 mph,0 mph,30.2 in,10/7,0
8:00 PM,68 F,54 F,60 %,VAR,2 mph,0 mph,30.2 in,10/7,0
8:30 PM,68 F,54 F,60 %,VAR,2 mph,0 mph,30.2 in,10/7,0
9:00 PM,66 F,54 F,64 %,VAR,2 mph,0 mph,30.2 in,10/7,0
9:30 PM,64 F,54 F,68 %,SW,3 mph,0 mph,30.2 in,10/7,0
10:00 PM,64 F,54 F,68 %,WNW,3 mph,0 mph,30.2 in,10/7,0
10:30 PM,64 F,54 F,68 %,NW,5 mph,0 mph,30.2 in,10/7,0
11:00 PM,63 F,54 F,72 %,NW,6 mph,0 mph,30.2 in,10/7,0
11:30 PM,63 F,54 F,72 %,NNW,2 mph,0 mph,30.2 in,10/7,0
12:00 AM,63 F,54 F,72 %,NNW,5 mph,0 mph,30.2 in,10/8,0
12:30 AM,63 F,54 F,72 %,NW,6 mph,0 mph,30.2 in,10/8,0
1:00 AM,63 F,54 F,72 %,NW,3 mph,0 mph,30.2 in,10/8,0
1:30 AM,61 F,54 F,77 %,NW,6 mph,0 mph,30.1 in,10/8,0
2:00 AM,61 F,54 F,77 %,NW,6 mph,0 mph,30.1 in,10/8,0
2:30 AM,61 F,54 F,77 %,NW,6 mph,0 mph,30.1 in,10/8,0
3:00 AM,61 F,54 F,77 %,NW,7 mph,0 mph,30.1 in,10/8,0
3:30 AM,61 F,52 F,72 %,NW,8 mph,0 mph,30.1 in,10/8,0
4:00 AM,61 F,52 F,72 %,NNW,8 mph,0 mph,30.1 in,10/8,0
4:30 AM,61 F,52 F,72 %,NNW,10 mph,0 mph,30.1 in,10/8,0
5:00 AM,59 F,52 F,77 %,NW,9 mph,0 mph,30.1 in,10/8,0
5:30 AM,59 F,52 F,77 %,NNW,10 mph,0 mph,30.1 in,10/8,0
6:00 AM,59 F,52 F,77 %,NNW,10 mph,0 mph,30.1 in,10/8,0
6:30 AM,57 F,52 F,82 %,NNW,12 mph,0 mph,30.1 in,10/8,0
7:00 AM,57 F,52 F,82 %,NNW,13 mph,0 mph,30.1 in,10/8,0
7:30 AM,57 F,50 F,77 %,NNW,12 mph,0 mph,30.1 in,10/8,0
8:00 AM,57 F,50 F,77 %,NNW,10 mph,0 mph,30.1 in,10/8,0
8:30 AM,57 F,50 F,77 %,NNW,10 mph,0 mph,30.1 in,10/8,0
9:00 AM,57 F,50 F,77 %,NNW,9 mph,0 mph,30.1 in,10/8,0
9:30 AM,59 F,50 F,72 %,NNW,12 mph,0 mph,30.1 in,10/8,0
10:00 AM,61 F,52 F,72 %,NNW,12 mph,24 mph,30.1 in,10/8,0
10:30 AM,63 F,52 F,68 %,NNW,8 mph,0 mph,30.1 in,10/8,0
11:00 AM,66 F,54 F,64 %,NNW,8 mph,20 mph,30.1 in,10/8,0
