Datetime,Id,District Name,Weekday,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude,Datetime
2017-01-09 11:00:00,2017S000185    ,Eixample,Monday,Morning,1,0,1,2,2.1691439999999997,41.39382,2017-01-09 11:00:00
2017-06-08 10:00:00,2017S005006    ,Eixample,Thursday,Morning,1,0,1,2,2.1764900000000003,41.389564,2017-06-08 10:00:00
2017-01-16 08:00:00,2017S000398    ,Eixample,Monday,Morning,3,0,3,1,2.1682740000000003,41.389418,2017-01-16 08:00:00
2017-02-12 17:00:00,2017S001179    ,Eixample,Sunday,Afternoon,2,0,2,2,2.165223,41.386801,2017-02-12 17:00:00
2017-05-21 18:00:00,2017S004498    ,Eixample,Sunday,Afternoon,1,0,1,2,2.163385,41.388878999999996,2017-05-21 18:00:00
2017-06-28 15:00:00,2017S005646    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.171074,41.393567,2017-06-28 15:00:00
2017-11-22 14:00:00,2017S009711    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.172027,41.394139,2017-11-22 14:00:00
2017-04-21 12:00:00,2017S003564    ,Eixample,Friday,Morning,1,0,1,2,2.164175,41.390084,2017-04-21 12:00:00
2017-02-07 14:00:00,2017S001019    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.169762,41.39414,2017-02-07 14:00:00
2017-11-23 09:00:00,2017S009734    ,Eixample,Thursday,Morning,1,0,1,2,2.1528,41.386489000000005,2017-11-23 09:00:00
2017-11-16 09:00:00,2017S009503    ,Eixample,Thursday,Morning,1,0,1,2,2.153453,41.386828,2017-11-16 09:00:00
2017-03-08 19:00:00,2017S001903    ,Eixample,Wednesday,Afternoon,1,0,1,1,2.156205,41.387333,2017-03-08 19:00:00
2017-02-20 22:00:00,2017S001422    ,Eixample,Monday,Night,0,0,0,2,2.154251,41.387436,2017-02-20 22:00:00
2017-01-07 01:00:00,2017S000142    ,Eixample,Saturday,Night,0,1,1,1,2.1734080000000002,41.389688,2017-01-07 01:00:00
2017-07-17 14:00:00,2017S006240    ,Eixample,Monday,Afternoon,1,0,1,2,2.176562,41.397529,2017-07-17 14:00:00
2017-11-04 22:00:00,2017S009131    ,Eixample,Saturday,Night,1,0,1,2,2.172151,41.392006,2017-11-04 22:00:00
2017-08-25 15:00:00,2017S007172    ,Eixample,Friday,Afternoon,1,0,1,2,2.1668279999999998,41.395203,2017-08-25 15:00:00
2017-04-07 21:00:00,2017S003252    ,Eixample,Friday,Afternoon,1,0,1,2,2.1743080000000004,41.397552000000005,2017-04-07 21:00:00
2017-02-14 13:00:00,2017S001229    ,Eixample,Tuesday,Morning,1,0,1,2,2.172037,41.397542,2017-02-14 13:00:00
2017-12-31 17:00:00,2017S010779    ,Eixample,Sunday,Afternoon,1,0,1,2,2.173277,41.393182,2017-12-31 17:00:00
2017-04-13 17:00:00,2017S003382    ,Eixample,Thursday,Afternoon,1,0,1,1,2.170988,41.391484999999996,2017-04-13 17:00:00
2017-06-11 19:00:00,2017S005118    ,Eixample,Sunday,Afternoon,1,0,1,2,2.170129,41.392302,2017-06-11 19:00:00
2017-05-12 21:00:00,2017S004243    ,Eixample,Friday,Afternoon,1,0,1,2,2.172903,41.398002000000005,2017-05-12 21:00:00
2017-09-22 20:00:00,2017S007870    ,Eixample,Friday,Afternoon,1,0,1,2,2.184687,41.396437,2017-09-22 20:00:00
2017-12-14 09:00:00,2017S010330    ,Eixample,Thursday,Morning,0,0,0,1,2.183568,41.397287,2017-12-14 09:00:00
2017-02-15 19:00:00,2017S001279    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.182436,41.398538,2017-02-15 19:00:00
2017-09-04 15:00:00,2017S007381    ,Eixample,Monday,Afternoon,1,0,1,2,2.185609,41.402141,2017-09-04 15:00:00
2017-12-15 15:00:00,2017S010370    ,Eixample,Friday,Afternoon,0,1,1,2,2.176586,41.400921999999994,2017-12-15 15:00:00
2017-11-19 12:00:00,2017S009612    ,Eixample,Sunday,Morning,1,0,1,2,2.176085,41.400395,2017-11-19 12:00:00
2017-05-28 08:00:00,2017S004701    ,Eixample,Sunday,Morning,1,0,1,2,2.176552,41.399240999999996,2017-05-28 08:00:00
2017-02-11 11:00:00,2017S001158    ,Eixample,Saturday,Morning,1,0,1,2,2.183568,41.397287,2017-02-11 11:00:00
2017-02-16 23:00:00,2017S001317    ,Eixample,Thursday,Night,1,0,1,2,2.186922,41.398393,2017-02-16 23:00:00
2017-12-22 13:00:00,2017S010603    ,Eixample,Friday,Morning,1,0,1,2,2.179243,41.399398,2017-12-22 13:00:00
2017-12-20 12:00:00,2017S010526    ,Eixample,Wednesday,Morning,1,0,1,2,2.1802599999999996,41.401742,2017-12-20 12:00:00
2017-05-28 07:00:00,2017S004700    ,Eixample,Sunday,Morning,1,0,1,2,2.178449,41.401264000000005,2017-05-28 07:00:00
2017-11-26 08:00:00,2017S009843    ,Eixample,Sunday,Morning,1,0,1,1,2.179935,41.400439,2017-11-26 08:00:00
2017-09-06 10:00:00,2017S007424    ,Eixample,Wednesday,Morning,1,0,1,2,2.1846240000000003,41.401695000000004,2017-09-06 10:00:00
2017-06-30 09:00:00,2017S005692    ,Eixample,Friday,Morning,1,0,1,2,2.1846240000000003,41.401695000000004,2017-06-30 09:00:00
2017-10-24 10:00:00,2017S008787    ,Eixample,Tuesday,Morning,2,0,2,2,2.178829,41.400958,2017-10-24 10:00:00
2017-03-29 13:00:00,2017S002513    ,Sants-Montjuïc,Wednesday,Morning,1,0,1,2,2.154544,41.372704,2017-03-29 13:00:00
2017-03-14 18:00:00,2017S002064    ,Sants-Montjuïc,Tuesday,Afternoon,1,0,1,2,2.155282,41.370387,2017-03-14 18:00:00
2017-10-25 12:00:00,2017S008825    ,Eixample,Wednesday,Morning,1,0,1,2,2.182474,41.400420000000004,2017-10-25 12:00:00
2017-07-27 08:00:00,2017S006540    ,Eixample,Thursday,Morning,1,0,1,2,2.182427,41.40007,2017-07-27 08:00:00
2017-01-25 09:00:00,2017S000656    ,Sants-Montjuïc,Wednesday,Morning,1,0,1,2,2.158235,41.374811,2017-01-25 09:00:00
2017-08-24 19:00:00,2017S007161    ,Eixample,Thursday,Afternoon,1,0,1,2,2.176439,41.395129,2017-08-24 19:00:00
2017-07-28 08:00:00,2017S006565    ,Eixample,Friday,Morning,1,0,1,2,2.176439,41.395129,2017-07-28 08:00:00
2017-05-05 07:00:00,2017S003979    ,Eixample,Friday,Morning,1,0,1,3,2.179816,41.398629,2017-05-05 07:00:00
2017-05-31 10:00:00,2017S004777    ,Eixample,Wednesday,Morning,1,0,1,2,2.178285,41.396615999999995,2017-05-31 10:00:00
2017-07-24 18:00:00,2017S006456    ,Eixample,Monday,Afternoon,4,0,4,2,2.17782,41.396589,2017-07-24 18:00:00
2017-02-22 13:00:00,2017S001471    ,Eixample,Wednesday,Morning,1,0,1,2,2.176679,41.395745,2017-02-22 13:00:00
2017-03-22 18:00:00,2017S002306    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.182427,41.40007,2017-03-22 18:00:00
2017-07-12 19:00:00,2017S006083    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.180616,41.399260999999996,2017-07-12 19:00:00
2017-08-09 19:00:00,2017S006871    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.180616,41.399260999999996,2017-08-09 19:00:00
2017-04-21 15:00:00,2017S003571    ,Eixample,Friday,Afternoon,0,0,0,2,2.1777,41.398371999999995,2017-04-21 15:00:00
2017-05-19 20:00:00,2017S004449    ,Eixample,Friday,Afternoon,1,0,1,2,2.1811990000000003,41.399111,2017-05-19 20:00:00
2017-08-06 00:00:00,2017S006791    ,Eixample,Sunday,Night,1,0,1,2,2.1823759999999996,41.39968,2017-08-06 00:00:00
2017-05-08 14:00:00,2017S004075    ,Eixample,Monday,Afternoon,0,0,0,2,2.178932,41.397434999999994,2017-05-08 14:00:00
2017-11-29 04:00:00,2017S009932    ,Eixample,Wednesday,Night,1,0,1,2,2.182427,41.40007,2017-11-29 04:00:00
2017-08-11 18:00:00,2017S006920    ,Eixample,Friday,Afternoon,1,0,1,2,2.1811990000000003,41.399111,2017-08-11 18:00:00
2017-08-16 12:00:00,2017S007014    ,Eixample,Wednesday,Morning,1,0,1,3,2.174292,41.399253,2017-08-16 12:00:00
2017-09-24 03:00:00,2017S007898    ,Eixample,Sunday,Night,1,0,1,1,2.176059,41.410646,2017-09-24 03:00:00
2017-01-25 06:00:00,2017S000653    ,Eixample,Wednesday,Morning,1,0,1,2,2.1743770000000002,41.407824,2017-01-25 06:00:00
2017-05-16 14:00:00,2017S004348    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.172773,41.401378,2017-05-16 14:00:00
2017-08-31 09:00:00,2017S007280    ,Eixample,Thursday,Morning,1,0,1,1,2.1765779999999997,41.409467,2017-08-31 09:00:00
2017-08-26 10:00:00,2017S007184    ,Eixample,Saturday,Morning,1,0,1,2,2.173474,41.400475,2017-08-26 10:00:00
2017-08-17 15:00:00,2017S007060    ,Eixample,Thursday,Afternoon,1,0,1,2,2.174314,41.400958,2017-08-17 15:00:00
2017-09-24 18:00:00,2017S007913    ,Eixample,Sunday,Afternoon,1,0,1,2,2.172148,41.407862,2017-09-24 18:00:00
2017-06-02 15:00:00,2017S004867    ,Eixample,Friday,Afternoon,0,0,0,2,2.173187,41.403492,2017-06-02 15:00:00
2017-06-08 10:00:00,2017S005007    ,Eixample,Thursday,Morning,1,0,1,2,2.178945,41.402738,2017-06-08 10:00:00
2017-10-13 08:00:00,2017S008430    ,Eixample,Friday,Morning,1,0,1,2,2.178945,41.402738,2017-10-13 08:00:00
2017-08-03 21:00:00,2017S006744    ,Eixample,Thursday,Afternoon,1,0,1,2,2.178945,41.402738,2017-08-03 21:00:00
2017-08-03 09:00:00,2017S006719    ,Eixample,Thursday,Morning,1,0,1,2,2.175579,41.403618,2017-08-03 09:00:00
2017-11-02 09:00:00,2017S009041    ,Eixample,Thursday,Morning,2,0,2,1,2.1778299999999997,41.401877,2017-11-02 09:00:00
2017-01-07 18:00:00,2017S000158    ,Eixample,Saturday,Afternoon,1,0,1,2,2.185364,41.396303,2017-01-07 18:00:00
2017-01-25 12:00:00,2017S000660    ,Eixample,Wednesday,Morning,1,0,1,1,2.182347,41.392972,2017-01-25 12:00:00
2017-06-03 08:00:00,2017S004885    ,Eixample,Saturday,Morning,0,0,0,2,2.17332,41.405333,2017-06-03 08:00:00
2017-04-08 17:00:00,2017S003251    ,Eixample,Saturday,Afternoon,3,0,3,1,2.1778299999999997,41.401877,2017-04-08 17:00:00
2017-03-08 17:00:00,2017S001905    ,Eixample,Wednesday,Afternoon,1,0,1,3,2.1770150000000004,41.404323,2017-03-08 17:00:00
2017-12-14 18:00:00,2017S010341    ,Eixample,Thursday,Afternoon,1,0,1,2,2.174311,41.402644,2017-12-14 18:00:00
2017-06-14 09:00:00,2017S005203    ,Eixample,Wednesday,Morning,1,0,1,2,2.177152,41.402561999999996,2017-06-14 09:00:00
2017-07-22 10:00:00,2017S006404    ,Eixample,Saturday,Morning,1,0,1,2,2.1751099999999997,41.403121,2017-07-22 10:00:00
2017-12-22 09:00:00,2017S010588    ,Eixample,Friday,Morning,1,0,1,2,2.176586,41.400921999999994,2017-12-22 09:00:00
2017-10-04 07:00:00,2017S008167    ,Eixample,Wednesday,Morning,1,0,1,2,2.172148,41.407862,2017-10-04 07:00:00
2017-09-07 13:00:00,2017S007448    ,Eixample,Thursday,Morning,1,0,1,2,2.17662,41.406105,2017-09-07 13:00:00
2017-07-17 19:00:00,2017S006242    ,Eixample,Monday,Afternoon,1,0,1,2,2.171078,41.407049,2017-07-17 19:00:00
2017-09-17 04:00:00,2017S007687    ,Eixample,Sunday,Night,5,0,5,2,2.170888,41.405232,2017-09-17 04:00:00
2017-10-09 22:00:00,2017S008338    ,Eixample,Monday,Night,1,0,1,2,2.1743770000000002,41.407824,2017-10-09 22:00:00
2017-10-22 18:00:00,2017S008738    ,Eixample,Sunday,Afternoon,1,0,1,2,2.1743770000000002,41.407824,2017-10-22 18:00:00
2017-04-15 13:00:00,2017S003422    ,Sants-Montjuïc,Saturday,Morning,1,0,1,2,2.161254,41.372575,2017-04-15 13:00:00
2017-06-17 18:00:00,2017S005315    ,Sants-Montjuïc,Saturday,Afternoon,0,0,0,1,2.1497580000000003,41.370813,2017-06-17 18:00:00
2017-04-04 13:00:00,2017S003114    ,Sants-Montjuïc,Tuesday,Morning,1,0,1,1,2.151691,41.360274,2017-04-04 13:00:00
2017-07-11 22:00:00,2017S006044    ,Sants-Montjuïc,Tuesday,Night,2,0,2,2,2.149394,41.374654,2017-07-11 22:00:00
2017-08-23 09:00:00,2017S007134    ,Sants-Montjuïc,Wednesday,Morning,1,0,1,2,2.1483830000000004,41.375432,2017-08-23 09:00:00
2017-06-22 08:00:00,2017S005454    ,Sants-Montjuïc,Thursday,Morning,1,0,1,2,2.171625,41.366096,2017-06-22 08:00:00
2017-02-10 18:00:00,2017S001137    ,Sants-Montjuïc,Friday,Afternoon,1,0,1,1,2.147799,41.3737,2017-02-10 18:00:00
2017-06-09 16:00:00,2017S005080    ,Sants-Montjuïc,Friday,Afternoon,1,0,1,2,2.1482490000000003,41.367631,2017-06-09 16:00:00
2017-05-09 18:00:00,2017S004126    ,Sants-Montjuïc,Tuesday,Afternoon,1,0,1,2,2.159327,41.367759,2017-05-09 18:00:00
2017-11-11 06:00:00,2017S009338    ,Sants-Montjuïc,Saturday,Morning,2,0,2,4,2.143675,41.366723,2017-11-11 06:00:00
2017-07-13 08:00:00,2017S006091    ,Sants-Montjuïc,Thursday,Morning,3,0,3,3,2.1681209999999997,41.361562,2017-07-13 08:00:00
2017-09-04 18:00:00,2017S007385    ,Sants-Montjuïc,Monday,Afternoon,1,0,1,2,2.1637869999999997,41.358567,2017-09-04 18:00:00
2017-03-24 14:00:00,2017S002369    ,Sants-Montjuïc,Friday,Afternoon,3,0,3,3,2.206236,41.44314,2017-03-24 14:00:00
2017-10-14 01:00:00,2017S008452    ,Sants-Montjuïc,Saturday,Night,1,0,1,1,2.151022,41.373034999999994,2017-10-14 01:00:00
2017-09-28 11:00:00,2017S008005    ,Sants-Montjuïc,Thursday,Morning,1,0,1,2,2.150194,41.372689,2017-09-28 11:00:00
2017-03-07 17:00:00,2017S001881    ,Sants-Montjuïc,Tuesday,Afternoon,1,0,1,1,2.1605950000000003,41.372715,2017-03-07 17:00:00
2017-04-05 22:00:00,2017S003170    ,Sants-Montjuïc,Wednesday,Night,0,0,0,1,2.1732169999999997,41.374767,2017-04-05 22:00:00
2017-11-03 17:00:00,2017S009085    ,Sants-Montjuïc,Friday,Afternoon,0,0,0,1,2.1732169999999997,41.374767,2017-11-03 17:00:00
2017-08-30 14:00:00,2017S007255    ,Sants-Montjuïc,Wednesday,Afternoon,4,0,4,3,2.162859,41.374798999999996,2017-08-30 14:00:00
2017-08-14 20:00:00,2017S006983    ,Sants-Montjuïc,Monday,Afternoon,1,0,1,2,2.1625330000000003,41.375177,2017-08-14 20:00:00
2017-11-22 16:00:00,2017S009719    ,Sants-Montjuïc,Wednesday,Afternoon,1,0,1,1,2.167266,41.372432,2017-11-22 16:00:00
2017-06-03 09:00:00,2017S004886    ,Sants-Montjuïc,Saturday,Morning,1,0,1,2,2.175453,41.373393,2017-06-03 09:00:00
2017-07-16 00:00:00,2017S006187    ,Sants-Montjuïc,Sunday,Night,1,0,1,2,2.176656,41.374429,2017-07-16 00:00:00
2017-01-03 05:00:00,2017S000043    ,Sants-Montjuïc,Tuesday,Night,0,0,0,2,2.176656,41.374429,2017-01-03 05:00:00
2017-01-10 09:00:00,2017S000213    ,Sants-Montjuïc,Tuesday,Morning,1,0,1,2,2.162859,41.374798999999996,2017-01-10 09:00:00
2017-01-24 05:00:00,2017S000623    ,Sants-Montjuïc,Tuesday,Night,1,0,1,2,2.1707560000000004,41.372749,2017-01-24 05:00:00
2017-12-06 11:00:00,2017S010178    ,Sants-Montjuïc,Wednesday,Morning,3,0,3,2,2.174028,41.371515,2017-12-06 11:00:00
2017-05-17 13:00:00,2017S004382    ,Sants-Montjuïc,Wednesday,Morning,1,0,1,1,2.163421,41.374796999999994,2017-05-17 13:00:00
2017-10-21 22:00:00,2017S008722    ,Sants-Montjuïc,Saturday,Night,2,0,2,1,2.163196,41.374973,2017-10-21 22:00:00
2017-08-22 20:00:00,2017S007128    ,Sants-Montjuïc,Tuesday,Afternoon,3,0,3,2,2.1649950000000002,41.37444,2017-08-22 20:00:00
2017-07-05 07:00:00,2017S005831    ,Sants-Montjuïc,Wednesday,Morning,1,0,1,2,2.1733119999999997,41.367667,2017-07-05 07:00:00
2017-08-31 13:00:00,2017S007305    ,Sants-Montjuïc,Thursday,Morning,1,0,1,3,2.171885,41.366019,2017-08-31 13:00:00
2017-09-19 10:00:00,2017S007742    ,Sants-Montjuïc,Tuesday,Morning,1,0,1,2,2.172133,41.366507,2017-09-19 10:00:00
2017-09-20 16:00:00,2017S007788    ,Sants-Montjuïc,Wednesday,Afternoon,1,0,1,2,2.165611,41.359691999999995,2017-09-20 16:00:00
2017-10-25 14:00:00,2017S008833    ,Sants-Montjuïc,Wednesday,Afternoon,1,0,1,2,2.141784,41.344719,2017-10-25 14:00:00
2017-07-03 09:00:00,2017S005760    ,Sants-Montjuïc,Monday,Morning,1,0,1,2,2.157825,41.353001,2017-07-03 09:00:00
2017-04-07 15:00:00,2017S003231    ,Sants-Montjuïc,Friday,Afternoon,1,0,1,2,2.2018,41.392004,2017-04-07 15:00:00
2017-03-29 20:00:00,2017S002528    ,Sants-Montjuïc,Wednesday,Afternoon,0,0,0,2,2.112745,41.327999,2017-03-29 20:00:00
2017-11-21 13:00:00,2017S009668    ,Sants-Montjuïc,Tuesday,Morning,1,0,1,3,2.131,41.34324,2017-11-21 13:00:00
2017-07-03 09:00:00,2017S005757    ,Sants-Montjuïc,Monday,Morning,1,0,1,2,2.131,41.34324,2017-07-03 09:00:00
2017-12-18 08:00:00,2017S010440    ,Sants-Montjuïc,Monday,Morning,1,0,1,2,2.1741580000000003,41.370173,2017-12-18 08:00:00
2017-07-28 15:00:00,2017S006578    ,Sants-Montjuïc,Friday,Afternoon,1,0,1,2,2.1741580000000003,41.370173,2017-07-28 15:00:00
2017-05-08 19:00:00,2017S004084    ,Sants-Montjuïc,Monday,Afternoon,2,0,2,2,2.1737439999999997,41.369304,2017-05-08 19:00:00
2017-04-24 16:00:00,2017S003652    ,Sants-Montjuïc,Monday,Afternoon,1,0,1,3,2.2018,41.392004,2017-04-24 16:00:00
2017-09-07 01:00:00,2017S007436    ,Sants-Montjuïc,Thursday,Night,1,0,1,1,2.128743,41.342613,2017-09-07 01:00:00
2017-11-07 17:00:00,2017S009197    ,Sants-Montjuïc,Tuesday,Afternoon,2,0,2,3,2.125569,41.341339000000005,2017-11-07 17:00:00
2017-03-13 13:00:00,2017S002027    ,Sants-Montjuïc,Monday,Morning,1,0,1,2,2.1204520000000002,41.339426,2017-03-13 13:00:00
2017-06-27 08:00:00,2017S005589    ,Sants-Montjuïc,Tuesday,Morning,1,0,1,2,2.117296,41.334272,2017-06-27 08:00:00
2017-02-06 07:00:00,2017S000981    ,Sants-Montjuïc,Monday,Morning,3,0,3,3,2.155751,41.352038,2017-02-06 07:00:00
2017-03-07 18:00:00,2017S001878    ,Sants-Montjuïc,Tuesday,Afternoon,1,0,1,2,2.172133,41.366507,2017-03-07 18:00:00
2017-02-07 14:00:00,2017S001022    ,Sants-Montjuïc,Tuesday,Afternoon,1,0,1,2,2.175677,41.371594,2017-02-07 14:00:00
2017-09-08 08:00:00,2017S007468    ,Sants-Montjuïc,Friday,Morning,1,0,1,2,2.1204520000000002,41.339426,2017-09-08 08:00:00
2017-10-07 20:00:00,2017S008286    ,Sants-Montjuïc,Saturday,Afternoon,3,0,3,3,2.171625,41.366096,2017-10-07 20:00:00
2017-10-27 15:00:00,2017S008902    ,Sants-Montjuïc,Friday,Afternoon,1,0,1,2,2.169062,41.362125,2017-10-27 15:00:00
2017-11-24 09:00:00,2017S009768    ,Sants-Montjuïc,Friday,Morning,0,0,0,2,2.1328169999999997,41.323437,2017-11-24 09:00:00
2017-03-06 18:00:00,2017S001847    ,Sants-Montjuïc,Monday,Afternoon,1,0,1,2,2.142938,41.349996000000004,2017-03-06 18:00:00
2017-06-22 15:00:00,2017S005466    ,Sants-Montjuïc,Thursday,Afternoon,1,0,1,2,2.1572459999999998,41.352392,2017-06-22 15:00:00
2017-12-28 13:00:00,2017S010727    ,Sants-Montjuïc,Thursday,Morning,1,0,1,1,2.122566,41.333092,2017-12-28 13:00:00
2017-07-19 17:00:00,2017S006313    ,Sants-Montjuïc,Wednesday,Afternoon,1,0,1,2,2.114227,41.326496999999996,2017-07-19 17:00:00
2017-05-02 16:00:00,2017S003882    ,Sants-Montjuïc,Tuesday,Afternoon,2,0,2,2,2.144501,41.353025,2017-05-02 16:00:00
2017-09-13 20:00:00,2017S007595    ,Sants-Montjuïc,Wednesday,Afternoon,1,0,1,2,2.1433400000000002,41.3542,2017-09-13 20:00:00
2017-11-24 09:00:00,2017S009765    ,Sants-Montjuïc,Friday,Morning,1,0,1,2,2.1418,41.356324,2017-11-24 09:00:00
2017-05-20 08:00:00,2017S004462    ,Sants-Montjuïc,Saturday,Morning,1,0,1,1,2.128749,41.345135,2017-05-20 08:00:00
2017-05-09 00:00:00,2017S004092    ,Sants-Montjuïc,Tuesday,Night,2,0,2,2,2.145043,41.359377,2017-05-09 00:00:00
2017-04-26 10:00:00,2017S003712    ,Sants-Montjuïc,Wednesday,Morning,0,1,1,2,2.140346,41.358358,2017-04-26 10:00:00
2017-09-29 15:00:00,2017S008037    ,Sants-Montjuïc,Friday,Afternoon,1,0,1,1,2.135484,41.355346999999995,2017-09-29 15:00:00
2017-03-23 08:00:00,2017S002325    ,Sants-Montjuïc,Thursday,Morning,1,0,1,2,2.1356189999999997,41.359615000000005,2017-03-23 08:00:00
2017-04-23 13:00:00,2017S003624    ,Sants-Montjuïc,Sunday,Morning,0,0,0,1,2.136468,41.365161,2017-04-23 13:00:00
2017-09-20 08:00:00,2017S007772    ,Sants-Montjuïc,Wednesday,Morning,1,0,1,2,2.136301,41.3649,2017-09-20 08:00:00
2017-04-14 21:00:00,2017S003404    ,Sants-Montjuïc,Friday,Afternoon,1,0,1,2,2.136301,41.3649,2017-04-14 21:00:00
2017-08-09 05:00:00,2017S006855    ,Sants-Montjuïc,Wednesday,Night,0,1,1,1,2.136468,41.365161,2017-08-09 05:00:00
2017-08-13 02:00:00,2017S006948    ,Sants-Montjuïc,Sunday,Night,0,0,0,3,2.136293,41.357027,2017-08-13 02:00:00
2017-04-10 13:00:00,2017S003286    ,Sants-Montjuïc,Monday,Morning,1,0,1,1,2.1367439999999998,41.357597999999996,2017-04-10 13:00:00
2017-04-10 13:00:00,2017S003286    ,Sants-Montjuïc,Monday,Morning,1,0,1,1,2.1367439999999998,41.357597999999996,2017-04-10 13:00:00
2017-05-05 16:00:00,2017S003992    ,Sants-Montjuïc,Friday,Afternoon,1,0,1,2,2.137939,41.362043,2017-05-05 16:00:00
2017-05-22 07:00:00,2017S004508    ,Sants-Montjuïc,Monday,Morning,1,0,1,2,2.136531,41.363638,2017-05-22 07:00:00
2017-03-08 20:00:00,2017S001919    ,Sants-Montjuïc,Wednesday,Afternoon,0,0,0,2,2.136095,41.356846999999995,2017-03-08 20:00:00
2017-07-05 10:00:00,2017S005841    ,Sants-Montjuïc,Wednesday,Morning,1,0,1,1,2.116415,41.330158000000004,2017-07-05 10:00:00
2017-01-09 13:00:00,2017S000194    ,Sants-Montjuïc,Monday,Morning,1,0,1,1,2.1158740000000003,41.33034,2017-01-09 13:00:00
2017-02-12 19:00:00,2017S001182    ,Sants-Montjuïc,Sunday,Afternoon,1,0,1,1,2.134155,41.344516999999996,2017-02-12 19:00:00
2017-03-28 09:00:00,2017S002472    ,Sants-Montjuïc,Tuesday,Morning,1,0,1,2,2.125569,41.341339000000005,2017-03-28 09:00:00
2017-02-15 20:00:00,2017S001284    ,Sants-Montjuïc,Wednesday,Afternoon,1,0,1,2,2.14483,41.378807,2017-02-15 20:00:00
2017-11-15 17:00:00,2017S009478    ,Sants-Montjuïc,Wednesday,Afternoon,2,0,2,2,2.144419,41.374474,2017-11-15 17:00:00
2017-06-29 14:00:00,2017S005658    ,Sants-Montjuïc,Thursday,Afternoon,2,0,2,1,2.14562,41.372724,2017-06-29 14:00:00
2017-12-02 14:00:00,2017S010075    ,Sants-Montjuïc,Saturday,Afternoon,2,0,2,2,2.143366,41.374613000000004,2017-12-02 14:00:00
2017-10-15 22:00:00,2017S008491    ,Sants-Montjuïc,Sunday,Night,1,0,1,2,2.1461669999999997,41.372857,2017-10-15 22:00:00
2017-05-22 18:00:00,2017S004537    ,Sants-Montjuïc,Monday,Afternoon,1,0,1,2,2.146866,41.373957,2017-05-22 18:00:00
2017-10-01 16:00:00,2017S008094    ,Sants-Montjuïc,Sunday,Afternoon,1,0,1,1,2.145586,41.373499,2017-10-01 16:00:00
2017-06-05 19:00:00,2017S004929    ,Sants-Montjuïc,Monday,Afternoon,1,0,1,2,2.142451,41.372684,2017-06-05 19:00:00
2017-09-16 19:00:00,2017S007679    ,Sants-Montjuïc,Saturday,Afternoon,1,0,1,1,2.14412,41.37534,2017-09-16 19:00:00
2017-11-26 11:00:00,2017S009841    ,Sants-Montjuïc,Sunday,Morning,0,0,0,2,2.150356,41.375414,2017-11-26 11:00:00
2017-08-30 23:00:00,2017S007272    ,Sants-Montjuïc,Wednesday,Night,1,0,1,2,2.147832,41.374383,2017-08-30 23:00:00
2017-10-31 13:00:00,2017S008996    ,Sants-Montjuïc,Tuesday,Morning,2,0,2,3,2.147519,41.373836,2017-10-31 13:00:00
2017-10-29 17:00:00,2017S008944    ,Sants-Montjuïc,Sunday,Afternoon,1,0,1,1,2.142473,41.37301,2017-10-29 17:00:00
2017-04-04 13:00:00,2017S003108    ,Sants-Montjuïc,Tuesday,Morning,2,0,2,2,2.149901,41.359761999999996,2017-04-04 13:00:00
2017-12-03 13:00:00,2017S010093    ,Sants-Montjuïc,Sunday,Morning,1,0,1,2,2.145109,41.368274,2017-12-03 13:00:00
2017-03-27 22:00:00,2017S002459    ,Sants-Montjuïc,Monday,Night,1,0,1,2,2.1483830000000004,41.375432,2017-03-27 22:00:00
2017-02-26 07:00:00,2017S001581    ,Sants-Montjuïc,Sunday,Morning,0,0,0,2,2.1483830000000004,41.375432,2017-02-26 07:00:00
2017-09-13 16:00:00,2017S007588    ,Sants-Montjuïc,Wednesday,Afternoon,1,0,1,1,2.14919,41.370236,2017-09-13 16:00:00
2017-11-23 18:00:00,2017S009748    ,Sants-Montjuïc,Thursday,Afternoon,0,0,1,1,2.1461669999999997,41.372857,2017-11-23 18:00:00
2017-03-02 16:00:00,2017S001729    ,Sants-Montjuïc,Thursday,Afternoon,1,0,1,2,2.146693,41.372869,2017-03-02 16:00:00
2017-02-13 07:00:00,2017S001188    ,Sants-Montjuïc,Monday,Morning,0,0,0,3,2.139583,41.364363,2017-02-13 07:00:00
2017-05-17 11:00:00,2017S004378    ,Sants-Montjuïc,Wednesday,Morning,0,0,0,1,2.149671,41.371755,2017-05-17 11:00:00
2017-09-11 18:00:00,2017S007533    ,Sants-Montjuïc,Monday,Afternoon,1,0,1,2,2.144047,41.378384000000004,2017-09-11 18:00:00
2017-05-06 12:00:00,2017S004008    ,Sants-Montjuïc,Saturday,Morning,1,0,1,2,2.144047,41.378384000000004,2017-05-06 12:00:00
2017-07-24 12:00:00,2017S006466    ,Sants-Montjuïc,Monday,Morning,1,0,1,2,2.143103,41.368873,2017-07-24 12:00:00
